Chaser,Maleh
מַדְלִיקָן,מדליקן
הַפָּתַח,הפתח
בַּטֶּפַח,בטפח
מִיָמִין,מימין
מְסֻבָּב,מסובב
בַּחֲלַל,בחלל
מִשְּׁלֹשָה,משלושה
הִנִּיחָם,הניחם
מֵעֶשְׂרִים,מעשרים
דִּלְמַעְלָה,דלמעלה
שָׁלְטָא,שלטא
בַּעֲלִיָה,בעליה
מִקַּרְקַּע,מקרקע
מֵהַהוֹלְכִים,מההולכים
הַלַהַב,הלהב
וְיִתְקַלְקָלו,ויתקלקלו
מִלֵּא,מילא
וְהִקִּיפָּהּ,והקיפה
כָּפָה,כפה
פִּיוֹת,פיות
שְנַיִם,שנים
דְּלֵיכָּא,דליכא
הַדְלָקָתָן,הדלקתן
יְאֻחָר,יאחר
קֹדֶּם,קודם
שֶׁיַדְלִיק,שידליק
יְקַבֵּץ,יקבץ
לְפִרְסוּמֵי,לפרסומי
שֶמֶן,שמן
חֲצִּי,חצי
ֹשָעָה,שעה
תוּ,תו
וְהַיְנו,והיינו
זְמַנִּית,זמנית
שֶׁהַיָמִים,שהימים
קְצָרִים,קצרים
הָאוהר,האוהר
הַשָּׁעוֹן,השעון
מִינוּטִין,מינוטין
קִיֵם,קיים
וּפוֹנֶה,ופונה
קָיְמָא,קיימא
בִּמְקוֹמָן,במקומן
הִדְלִיקָן,הדליקן
כַשִּׁעוּר,כשיעור
הוֹסִיף,הוסיף
הֶעֱמִידָן,העמידן
שוֹלֵט,שולט
לִכָבוֹת,ליכבות
וְחַיָב,וחייב
לְהַדְלִיקָן,להדליקן
מִּקְרֶה,מקרה
שֶׁחוֹזֵר,שחוזר
וּמַדְלִיקָן,ומדליקין
מֵאוֹרָן,מאורן
אֶצְלָן,אצלן
הַשַּמָֹּש,השַמָש
ֹשֶאִם,שאם
יִֹשְתַּמֵֹּש,ישתמש
מִמִּנְיָן,ממניין
וּמַנִּיחָן,ומניחן
בְכֹתֶל,בכותל
בְבֵיתוֹ,בביתו
הָרִאשּׁוֹן,הראשון
דְּצָרִיךְ,דצריך
בְּצִבּור,בציבור
חַיָבוֹת,חייבות
בֵיתָהּ,ביתה
שֶׁהִגִּיע,שהגיע
בִּפְרוּטָה,בפרוטה
דִירָה,דירה
סִיוּעַ,סיוע
ֹשֶיִתֵּן,שיתן
שֶיִדְלְקוּ,שידליקו
בֵּינָם,בינם
יְכַבֵּם,יכבם
בִּפְתִיחַת,בפתיחת
בְמָקוֹם,במקום
יודֵעַ,ידוע
שֶׁאִשְתּוֹ,שאשתו
שֶיִשְׁמַע,שישמע
בְּבִרְכוֹתָיו,בברכותיו
הַבַּחוּרִים,הבחורים
בְּאַכְסַנְיָא,באכסניא
שֶׁיִתְּנוּ,שיתנו
וּפְתִילָה,ופתילה
הַשִׁעוּר,השיעור
הַשִּׁתּוּף,השותף
שֶׁיַדְלִיקוּ,שידליקו
בְעִירוֹ,בעירו
בְבֵית,בבית
צָרִךְ,צריך
הַשֶּמֶן,השמן
שֶׁנִשְאָר,שנשאר
וְשׂוֹרְפָן,ושורפן
דְּהֻקְצוּ,דהוקצו
לְמִצְוָתָן,למצוותן
שֶּׁיִֹשָאֵר,שיישאר
בִּשְׁמוֹנֶה,בשמונה
בְּקָרְבְּנוֹת,בקרבנות
הַנְּשִׂיאִים,הנשיאים
שֶבְּפָרָשַׁת,שבפרשת
נָשֹא,נשא
כַּלּוֹת,כלות
לַלֵּוִי,ללוי
הַמַּקְרִיב,המקריב
וּלְישְׂרָאֵל,ולישראל
וְלַלֵּוִי,וללוי
וּלְיִשְׂרָאֵל,ולישראל
בִּמְלָכִים,במלכים
דִּשְׁלֹמֹה,דשלמה
בְּרֹאש,בראש
רֹאֹש,ראש
וְקָיְמָא,וקיימא
מַקְדִימִין,מקדימין
חֹדֶֹּש,חודש
וְהִתְחִילוּ,והתחילו
שֶכְּבָר,שכבר
קְרִיאָתוֹ,קריאתו
בְּשֶל,בשל
שֶׁטָּעוּ,שטעו
הוֹצִיאו,הוציאו
פְּגָמוֹ,פגמו
הַחֲמִישִׁי,החמישי
שִׁשָׁה,שישה
הַשָׁבוּעַ,השבוע
וּבַשְּׁלִישִׁי,ובשלישי
בַּקְּרִיאָה,בקריאה
בְּהַפְטָרָה,בהפטרה
קמ,קמ
אַדָּר,אדר
לְנִיסָן,לניסן
בְּפַרְשַׁת,בפרשת
הַשְׁבִיעִי,השביעי
גּוֹמְרִים,גומרים
וְהַמַּפְטִיר,והמפטיר
וּמַפְטִיר,ומפטיר
פּוּרִים,פורים
וְהַשַּׁבָּת,והשבת
מִדְּאוֹרָיְיתָא,מדאורייתא
הַיִּשּׁוּבִים,הישובים
בִּנְגִינוֹת,בנגינות
קמא,קמא
מְגִלָּה,מגילה
יִשְׁפּוֹט,ישפוט
מָרְדֳּכַי,מרדכי
וְאֶסְתֵּר,ואסתר
נִקְהֲלוּ,נקהלו
נַפְשָׁם,נפשם
וּלְהִנָּקֵם,ולהינקם
שֶׁיַּעַזְרֵם,שיעזרם
וּמָצִינוּ,ומצינו
שֶׁכַּאֲשֶׁר,שכאשר
בַּמִּלְחָמָה,במלחמה
רַבֵּינוּ,רבינו
שֶׁנִּלְחַם,שנלחם
עֲמָלֵק,עמלק
לְתַעֲנִית,לתענית
שֶׁהַבּוֹרֵא,שהבורא
הָהֵם,ההם
אַרְבְּעָה,ארבעה
שֶׁכְּתוּבִים,שכתובים
בַּמִּקְרָא,במקרא
חֹלֶה,חולה
בִּכְאֵב,בכאב
מִצְטַעֲרִים,מצטערים
יֹלֶדֶת,יולדת
הַמִּשְׁתֶּה,המשתה
וְיִפְרְעוּ,ויפרעו
יִפְרְשׂוּ,יפרשו
וְקָשָׁה,וקשה
פוּרִים,פורים
וּכְשֶׁבָּא,וכשיבוא
וְשֻׁלְחָן,ושולחן
וּמִטָּה,ומיטה
מֻצַּעַת,מוצעת
"""וְאַתָּה","""ואתה"
"קָדוֹשׁ""","קדוש"""
בְּמִזְמוֹר,במזמור
"""לַמְנַצֵּחַ","""למנצח"
אַיֶּלֶת,אילת
"הַשַּׁחַר""","השחר"""
"""אֱלֹהֵי","""אלהי"
דְּנֶאֱמַר,דנאמר
וְלִשְׁנוֹתָהּ,ולשנותה
תַעֲנֶה,תענה
דוּמִיָּה,דומיה
"לִי""","לי"""
וּסְמִיךְ,וסמיך
"""וִיהִי","""ויהי"
"נֹעַם""","נועם"""
"""וְיִתֶּן","""ויתן"
וּמַבְדִּילִין,ומבדילין
"""עָלֵינוּ""","""עלינו"""
הַקָּבוּעַ,הקבוע
וּבְאוֹתוֹ,ובאותו
לְמַחֲצִית,למחצית
הַשֶּׁקֶל,השקל
קָרְבָּנוֹת,קורבנות
דִּבְפָרָשַׁת,דבפרשת
וּמְחַלְּקִין,ומחלקין
לָעֲנִיִּים,לעניים
הַבְּתוּלוֹת,הבתולות
הֹלְכוֹת,הולכות
לִפְנֵיהֶן,לפניהן
לְחַנֵּךְ,לחנך
יָבִיאוּ,יביאו
שֶׁמְּבַלְבְּלִים,שמבלבלים
מֵחֻלְשַׁת,מחולשת
אֹתָהּ,אותה
בְּמִנְיַן,במניין
לִקְרוֹתָהּ,לקרותה
שֶׁלְּפָנֶיהָ,שלפניה
כְּרוּכָה,כרוכה
וְכוֹפְלָהּ,וכופלה
שֶׁנִּקְרֵאת,שנקראת
"""אִגֶּרֶת","""איגרת"
"הַפּוּרִים""","הפורים"""
לְפָשְׁטָהּ,לפושטה
"מְגִלָּה""","מגילה"""
"""שֶׁעָשָׂה","""שעשה"
"נִסִּים""","ניסים"""
"וְ""שֶׁהֶחֱיָנוּ""","ו""שהחיינו"""
קְרִיאָתָהּ,קריאתה
כֻלָּהּ,כולה
"""הָרָב","""הרב"
"רִיבֵנוּ""","ריבנו"""
"""שֶׁהֶחֶיָנוּ""","""שהחיינו"""
מִשְּׁלֹחַ,משלוח
מָנוֹת,מנות
לָאֶבְיוֹנִים,לאביונים
וּסְעֻדַּת,וסעודת
שֶׁיְּכַוֵּן,שיכוין
תֵּיבָה,תיבה
יֹצֵא,יוצא
שֶׁמַּרְעִישִׁין,שמרעישין
וּמְבַלְבְּלִין,ומבלבלין
בְּהַכָּאַת,בהכאת
הָמָן,המן
הָרַעַשׁ,הרעש
שֶּׁיֹּאמַר,שיאמר
חַכְמַת,חכמת
שֶׁעוֹמֶדֶת,שעומדת
מִתּוֹכָהּ,מתוכה
וְנִרְאֲתָה,ונראתה
נֶהֶרְגוּ,נהרגו
וְנִתְלוּ,ונתלו
כְאֶחָד,כאחד
עִיקָר,עיקר
יְנַעְנֵעַ,ינענע
יְסַיֵּעַ,יסייע
גְּאוּלָה,גאולה
וְלִקְרוֹתָם,ולקרותם
"""אֲשֶׁר","""אשר"
לַחוֹל,לחול
הַטְּעָמִים,הטעמים
יִשְׁתַּנֶּה,ישתנה
"""וּמָרְדֳּכַי","""ומרדכי"
"יֹשֵׁב""","יושב"""
"נֹפֵל""","נופל"""
בַּמְּגִלָּה,במגילה
נְקֻדּוֹת,נקודות
וּטְעָמִים,וטעמים
כַהֹגֶן,כהוגן
וְהָכִי,והכי
וּלְשָׁמְעָהּ,ולשומעה
כְּדִינָהּ,כדינה
כְתוּבָה,כתובה
כְּהִלְכָתָהּ,כהלכתה
בְּאֶמְצָעָהּ,באמצעה
וְהַטָּעוּת,והטעות
וְיָחִיד,ויחיד
וִישִׁיבָה,וישיבה
הַנִּרְאִין,הנראין
סְעֻדָּה,סעודה
וְלַמְגִלָּה,ולמגילה
בְּמִשְׁתֶּה,במשתה
יְצִיאָה,יציאה
קוֹבְרִין,קוברין
שֶׁיַּחֲזֹר,שיחזור
בְלֹא,בלא
וּתְפִילִין,ותפילין
בְּאֶבְלוֹ,באבלו
"""וַיָּבֹא","""ויבא"
"עֲמָלֵק""","עמלק"""
"הֵנִיא""","הניא"""
שֶּׁסִּיֵּם,שסיים
"""הָאֵל","""האל"
"הַמּוֹשִׁיעַ""","המושיע"""
"""שׁוֹשַׁנַּת","""שושנת"
"יַעֲקֹב""","יעקב"""
"""אַשְׁרֵי""","""אשרי"""
"""וּבָא","""ובא"
"לְצִיּוֹן""","לציון"""
"""וִיקָר""","""ויקר"""
"""וְשָׂשׂוֹן""","""וששון"""
מִימוֹת,מימות
בִּן,בן
נוּן,נון
שְׁכִיחִי,שכיחי
קמב,קמב
מִשְׁלוֹחַ,משלוח
וּסְעוּדַת,וסעודת
לִשְׁלֹחַ,לשלוח
"""וּמִשְׁלוֹחַ","""ומשלוח"
"לְרֵעֵהוּ""","לרעהו"""
לָאֶחָד,לאחד
לְרֵעִים,לרֵעים
בְּמַתָּנוֹת,במתנות
מִלְּהַרְבּוֹת,מלהרבות
בִּסְעוּדָתוֹ,בסעודתו
וּבְמִשְׁלוֹחַ,ובמשלוח
וּמְפֹאֶרֶת,ומפוארת
וִיתוֹמִים,ויתומים
וְהַמְשַׂמֵּחַ,והמשמח
לַשְּׁכִינָה,לשכינה
"""לְהַחֲיוֹת","""להחיות"
שְׁפָלִים,שפלים
וּלְהַחֲיוֹת,ולהחיות
"נִדְכָּאִים""","נדכאים"""
הַמְּקַבֵּל,המקבל
"""וּמַתָּנוֹת","""ומתנות"
"לָאֶבְיוֹנִים""","לאביונים"""
אֶבְיוֹנִים,אביונים
יְעַכֵּב,יעכב
שֶׁיִּזְדַּמְּנוּ,שיזדמנו
יִשְׁלָחֵם,ישלחם
בְּמִשְׁלוֹחַ,במשלוח
תִּשְׁלַח,תשלח
סוֹמְכוֹת,סומכות
בַּעְלֵיהֶן,בעליהן
שׁוֹלְחִים,שולחים
וְלִשְׂמוֹחַ,ולשמוח
יְמַעֵט,ימעט
בַּסְּעֻדָּה,בסעודה
דְּעִקַּר,דעיקר
"""יְמֵי","""ימי"
"מִשְׁתֶּה""","משתה"""
וּמָנוֹת,ומנות
דִּטְרִידִי,דטרידי
בַלָּיְלָה,בלילה
כְבוֹד,כבוד
"""לַיְּהוּדִים","""ליהודים"
"אוֹרָה""","אורה"""
זֵרְעוֹנִין,זרעונין
לַזֵּרְעוֹנִין,לזרעונין
דָנִיֵּאל,דניאל
בְּבָבֶל,בבבל
וְזֵכֶר,וזכר
שֶׁאָכְלָה,שאכלה
נַעֲרוֹתֶיהָ,נערותיה
זֵרְעוֹנִים,זרעונים
וַשְׁתִּי,ושתי
נִטְרְדָה,נטרדה
בְּמִשְׁתֵּה,במשתה
וּמַפַּלְתּוֹ,ומפלתו
חִיְּבוּ,חייבו
"""חַיָּב","""חייב"
אֱינַשׁ,אינש
לְבַסּוּמֵי,לבסומי
בְּפוּרַיָּא,בפוריא
אָרוּר,ארור
לְבָרוּךְ,לברוך
"מָרְדֳּכַי""","מרדכי"""
וּלְפָחוֹת,ולפחות
מֵהֶרְגֵּלוֹ,מהרגלו
כְדֵי,כדי
שֶׁיָּשֵׁן,שישן
מָרְדֳּכָי,מרדכי
יְזַלְזֵל,יזלזל
לְקַלּוּת,לקלות
לְהָאָבֵל,להאבל
הָאוֹנֵן,האונן
סִימַן,סימן
חוֹבוֹתָיו,חובותיו
גּמוּרוֹת,גמורות
אֶצְלֵנוּ,אצלנו
שׁוּשַׁן,שושן
"וְט""ו","וט""ו"
שֶׁבַּאֲדָר,שבאדר
קמג,קמג
וּבְמוֹרָאָם,ובמוראם
שֶהִשְׁוָה,שהשווה
וּלְמוֹרָאוֹ,ולמוראו
יתְבָּרַךְ,יתברך
"""כַּבֵּד","""כבד"
"אִמֶּךָ""","אמך"""
"מֵהוֹנֶךָ""","מהונך"""
"""אִיֹש","""איש"
וְאָבִיו,ואביו
"תִּירָאוּ""","תיראו"""
"""אֶת","""את"
"תִּירָא""","תירא"""
שֶׁצִוָּה,שציווה
וּמוֹרָאוֹ,ומוראו
כִּבּוּדָם,כבודם
וּמוֹרָאָם,ומוראם
בָּרוּך,ברוך
מַזְרִיעַ,מזריע
לֹבֶן,לובן
מַזְרַעַת,מזרעת
אֹדֶם,אודם
וּשְׁמִיעַת,ושמיעת
אֹזֶן,אוזן
וְדִבּוּר,ודיבור
מַעֲלֶה,מעלה
כְאִלּוּ,כאלו
דַרְתִּי,דרתי
וְכִבְּדוּנִי,וכיבדוני
חֲבֵרָיו,חביריו
לְהָסֵב,להסב
יִסְתֹּר,יסתור
יַכְרִיעַ,יכריע
מוֹרָאָם,מוראם
חֲמוּדוֹת,חמודות
אִמוֹ,אמו
וְקָרְעוּ,וקרעו
וְהִכּוּהוּ,והכוהו
וְיָרְקוּ,וירקו
יַכְלִים,יכלים
יְצַעֵר,יצער
כְּנֶגְדָּם,כנגדם
מַאֲכִילוֹ,מאכילו
וּמַשְׁקֵהוּ,ומשקהו
מַכְנִיס,מכניס
וְיִתְּנֶנּוּ,ויתננו
פְּטוּמוֹת,פטומות
וְהֶרְאָה,והראה
וּמַפְתֵּחַ,ומפתח
חֲנוּתוֹ,חנותו
רָאשֵׁיהֶם,ראשיהם
לַהֲקִיצָם,להקיצם
מִשְּׁנָתָם,משנתם
שֶׁיַפְסִיד,שיפסיד
יְקִיצוֹ,יקיצו
לַהֲקִיצוֹ,להקיצו
שֶיִשְׂמַח,שישמח
שֶׁיַשְׁלִימוּ,שישלימו
יַעֲשׂוּהוּ,יעשוהו
עֲשׂוּ,עשו
בִּשְבִילִי,בשבילי
וְשָׁאַל,ושאל
מַרְגִישׁ,מרגיש
שֶׁאִמּוֹ,שאמו
לּוֹ,לו
וּבִפְנֵי,ובפני
לְכַבְּדָם,לכבדם
מוֹתָם,מותם
מַזְכִּרָם,מזכירם
בַכְּתָב,בכתב
כּוֹתֵב,כותב
מִשְׁכָּבָהּ,משכבה
מִשְׁפַּט,משפט
בַּגֵּהִנֹם,בגיהנם
כוֹתֵב,כותב
זִכְרוֹנוֹ,זכרונו
לְחַיֵי,לחיי
זִכְרוֹנָהּ,זכרונה
מַמְזֵר,ממזר
לְצַעֲרוֹ,לצערו
שֶׁעוֹבֵר,שעובר
דִבְרֵי,דברי
כְּמַזְהִירוֹ,כמזהירו
יִתְבַּיֵשׁ,יתבייש
לַעֲֹבֹר,לעבור
"""אִישׁ","""איש"
תִּירָאוֹ,תיראו
שַׁבְּתוֹתַי,שבתותי
תִּשְׁמֹרוּ,תשמרו
"אֱלֹהֵיכֶם""","אלהיכם"""
לְמוֹרָא,למורא
שֶׁהִזְהַרְתִּיךָ,שהזהרתיך
"""אֲנִי","""אני"
וְאָבִיךָ,ואביך
בִּכְבוֹדִי,בכבודי
תִשְׁמַע,תשמע
דְּבָרָי,דברי
וְהַבֵּן,והבן
לְהִתְפַּיֵס,להתפייס
לִפְקֻדַּת,לפקודת
לִשְׂנֹא,לשנוא
כְּשֶׁרוֹאֵהוּ,כשרואהו
שֶהָאָב,שהאב
צִוָּהוּ,ציווהו
תּוֹעֶלֶת,תועלת
מִבְּכָאן,מבכאן
דְּתַלְמוּד,דתלמוד
מִכִּבּוּד,מכיבוד
בְּיַעֲקֹב,ביעקב
מִיִּצְחָק,מיצחק
נִטְמַן,נטמן
עֵבֶר,עבר
ֹשָנָה,שנה
וְעָסַק,ועסק
וְנֶעֱנַשׁ,ונענש
וְנֶעְלַם,ונעלם
שֶׁעָסַק,שעסק
לִשָׂא,לישא
מִתְרַצֶּה,מתרצה
הָאִשָׁה,האשה
בְּכִבּוּד,בכיבוד
שֶׁהָאִשָׁה,שהאשה
הַנְּשׂוּאָה,הנשואה
שֶהִיא,שהיא
מְשֻׁעְבֶּדֶת,משועבדת
לַבַּעַל,לבעל
בַּעְלָה,בעלה
שֶׁאֶפְשָר,שאפשר
הַמְבַזֶה,המבזה
בִרְמִיזָה,ברמיזה
"""אָרוּר","""ארור"
מַקְּלֶה,מקלה
"וְאִמּוֹ""","ואמו"""
תָּחוּב,תחוב
לְאִמּוֹ,לאמו
יוֹצִיאֶנוּ,יוציאנו
חֶנֶק,חנק
יַקִּיז,יקיז
מְכַוֵן,מכוין
מִצְטַעֲרִין,מצטערין
מַקִּיז,מקיז
שֶׁנִטְרְפָה,שנטרפה
מִשְׁתַּדֵּל,משתדל
דַעְתָּם,דעתם
שֶׁנִשְׁתַּטּוּ,שנשתטו
בְיוֹתֵר,ביותר
וְיֵלֶךְ,וילך
וִיצַוֶּה,ויצווה
לְהַנְהִיגָם,להנהיגם
לְהַכְבִּיד,להכביד
עֻלוֹ,עולו
וּלְדַקְדֵּק,ולדקדק
יְבִיאֵם,יביאם
וְיַעְלִים,ויעלים
שֶׁמָּחַל,שמחל
הַגָדוֹל,הגדול
גַּדְלוּת,גדלות
בְּשָׁנִים,בשנים
טִבְעוֹ,טבעו
שֶׁיַתְרִיס,שיתריס
בְמַעֲשֶׂה,במעשה
בַר,בר
יוֹכִיחוֹ,יוכיחו
בִדְבָרִים,בדברים
הַמַּכֶּה,המכה
מְנַדִּין,מנדין
"""לִפְנֵי","""לפני"
עִוֵּר,עור
תִתֵּן,תתן
"מִכְשׁוֹל""","מכשול"""
אֵשֶׁת,אשת
שֶׁאָבִיו,שאביו
קַיָם,קיים
קַיֶמֶת,קיימת
מִיתַת,מיתת
חָמִיו,חמיו
וַחֲמוֹתוֹ,וחמותו
בְּדָוִד,בדוד
וּקְרָאוֹ,וקראו
"""אָבִי","""אבי"
"רְאֵה""","ראה"""
שֶׁכְּבוֹד,שכבוד
שֶׁזֶּהו,שזהו
שֶגִדְּלוּ,שגידלו
בַּדֶרֶךְ,בדרך
הַיָשָׁר,הישר
יִשְׂאוּ,ישאו
מְבַיֵשׁ,מבייש
בְּבוּשָׁה,בבושה
לַבְּרִיוֹת,לבריות
וְיִתְכַּבְּדוּ,ויתכבדו
זַרְעוֹ,זרעו
עֲוֹן,עון
אַכְזָרִיוּת,אכזריות
מִזֹּאת,מזאת
שֶׁיָמוּתוּ,שימותו
בָנָיו,בניו
מְרַחֵם,מרחם
הַצַּדִּיק,הצדיק
לְאֶלֶף,לאלף
לְקַלֵּל,לקלל
הַגּוֹי,הגוי
יְבַזֵּהוּ,יבזהו
בָּאנוּ,באנו
מִקְּדֻשָּׁה,מקדושה
קמד,קמד
וְתַלְמִיד,ותלמיד
מִבְּשֶׁל,מבשל
מְבִיאוֹ,מביאו
וְרַבּוֹ,ורבו
שֵׂיבָה,שיבה
וְהָדַרְתָּ,והדרת
אֶסְפָה,אספה
מִזִּקְנֵי,מזקני
וְהָתָם,והתם
יָדַעְתָּ,ידעת
זִקְנֵי,זקני
בַּשָּׁנִים,בשנים
מְהַדְּרִים,מהדרים
לַאֲחוֹרָיו,לאחוריו
מְצַדֵּד,מצדד
לְבַזּוֹת,לבזות
חָרְבָה,חרבה
שֶׁבִּזּוּ,שבזו
וַיִּהְיוּ,ויהיו
בְּמַלְאֲכֵי,במלאכי
וּבוֹזִים,ובוזים
וּמִתַּעְתְּעִים,ומתעתעים
בִּנְבִיאָיו,בנביאיו
בּוֹזִים,בוזים
מְלַמְּדֵי,מלמדי
שֶׁאָמְרָה,שאמרה
בְּחֻקּוֹתַי,בחקותי
תִּמְאָסוּ,תמאסו
חֻקּוֹתַי,חקותי
בָּזָה,בזה
שׁוֹנֶה,שונה
שֶׁיִּמְכֹּר,שימכור
בִּדְלֵיכָּא,בדליכא
דִּמְזַבְּנֵי,דמזבני
לַתַּלְמִיד,לתלמיד
וְאַפְסוּדֵי,ואפסודי
לְהָנָךְ,להנך
בִּכְדִי,בכדי
מַפְסֵדִינָן,מפסדינן
בְּדוֹרוֹ,בדורו
"הַשַּׁ""ס","הש""ס"
וְתוֹרָתוֹ,ותורתו
אֻמְנָתוֹ,אומנותו
לְהִתְעַשֵּׁר,להתעשר
מִסִּים,מיסים
וּמְכָסִים,ומכסים
הַמֻּטָּל,המוטל
בִּפְרָטוּת,בפרטות
הַמְּזַלְזֵל,המזלזל
כְּקַל,כקל
שֶׁבַּצִּבּוּר,שבציבור
מְקֻדָּשׁ,מקודש
וְלִהְיוֹת,ולהיות
הַמְדַבְּרִים,המדברים
קִבּוּץ,קיבוץ
וְלִדְרֹשׁ,ולדרוש
לְהֶחָכָם,להחכם
הַמָּנָה,המנה
הַיָּפָה,היפה
כְּשֶׁכֹּהֵן,כשכהן
חוֹלֵק,חולק
הַיָּפֶה,היפה
בַּחֵלֶק,בחלק
וכמועל,וכמועל
בְּהֶקְדֵּשׁ,בהקדש
מַקְרִיב,מקריב
הַכְּהֻנָּה,הכהונה
לַחֲלֹק,לחלוק
הַנֶּאֱמָרִים,הנאמרים
קמה,קמה
אישות,אישות
"כ""ו","כ""ו"
חָיָּב,חייב
מִשֶּנִּכְנַס,משנכנס
בְּהַתְמָדָה,בהתמדה
לְהִתְאַחֵר,להתאחר
כְשֶׁאֵין,כשאין
מִתְגַּבֵּר,מתגבר
שֶׁהוֹלִיד,שהוליד
וּבַת,ובת
פְּרִיָה,פריה
וּרְבִיָה,ורביה
סָרִיס,סריס
אַיְלוֹנִית,איילונית
נוֹלְדו,נולדו
וָמֵתוּ,ומתו
הִנִּיחוּ,הניחו
וּרְבִיָּה,ורביה
כְשֶׁהָיוּ,כשהיו
וְנוֹלְדוּ,ונולדו
שֶׁבְּנוֹ,שבנו
הוֹלִיד,הוליד
וּבָאִים,ובאים
מִבְּנוֹ,מבנו
קִיַּם,קיים
פְּרִיָּה,פריה
שֶׁהַשֵּנִי,שהשני
כַמָּה,כמה
בָנִים,בנים
שֶׁקִּיֵם,שקיים
שֶיִשָּׂא,שישא
אֶפְשַׁר,אפשר
לְהוֹלִיד,להוליד
יִשָׂא,ישא
אִֹשָּה,אשה
חֲשָׁשָׁא,חששא
וְשָׁהֲתָה,ושהתה
עִמוֹ,עמו
לְגָרְשָׁהּ,לגרשה
מְצֻוָּה,מצווה
חֲשָדָא,חשדא
הַגוּנָה,הגונה
מִמִּשְׁפָּחָה,ממשפחה
לְיִשְרָאֵל,לישראל
בַּיְשָׁנִים,ביישנים
רַחֲמָנִים,רחמנים
גּוֹמְלֵי,גומלי
לִדָּבֵק,לדבק
בְּרָצוֹן,ברצון
מְעַגֵּן,מעגן
שֶׁיִמְצָא,שימצא
כְּחֶפְצוֹ,כחפצו
וּפָסְקוּ,ופסקו
וְחָזְרוּ,וחזרו
כַּלָּתוֹ,כלתו
מִתְקוֹטֵט,מתקוטט
מִקְּרֵי,מקרי
דְהַוְיָן,דהוויין
מְהֻגָּנִים,מהוגנים
מַצְלִיחַ,מצליח
זִוּוּגוֹ,זווגו
ישֶׁר,יושר
יָצְלִיחַ,יצליח
זִוּוּגָם,זווגם
וּמַאן,ומאן
דְּקָפֵיד,דקפיד
שֶׁשְּׁמָהּ,ששמה
כְּשֵם,כשם
בַת,בת
קְרוֹבָה,קרובה
שֶמֵּתָה,שמתה
שֶגֵּרְשָׁהּ,שגרשה
שֶׁחָלַץ,שחלץ
דוֹרָם,דורם
נְשׁוֹתֵיכֶם,נשותיכם
שֶתִּתְעַשָּׁרוּ,שתתעשרו
כְּתֻבָּה,כתובה
הַכְּתֻבָּה,הכתובה
בִּגְרוּשָׁה,בגרושה
בְּזוֹנָה,בזונה
בַּחֲלָלָה,בחללה
וּבַחֲלוּצָה,ובחלוצה
זוֹנָה,זונה
נִבְעֲלָה,נבעלה
בְּאֹנֶס,באונס
בְּעִילַת,בעילת
אִסוּר,איסור
וַחֲלָלָה,וחללה
שֶנּוֹלְדָה,שנולדה
מִכֹּהֵן,מכהן
שֶׁנִּתְגָרְשָׁה,שנתגרשה
תִנָּשֵׂא,תנשא
שֶׁתַּמְתִּין,שתמתין
הַגֵּרוּשִין,הגירושין
מִתַת,מיתת
הַנִּשּׂוּאִין,הנשואין
בִּמְדִינַת,במדינת
הַיָם,הים
הָאֲסוּרִין,האסורין
הִפִּילָה,הפילה
נֵפֶל,נפל
לְהִתְקַשֵּׁר,להתקשר
בְּשִׁדּוּכִין,בשידוכין
יִשָׁבַע,ישבע
הַמְשֻׁדָךְ,המשודך
הַמַּחֲזִיר,המחזיר
תִנָשֵׂא,תנשא
שֶׁנִּתְגָּרְשָׁה,שנתגרשה
הִתְחִילָה,התחילה
לְהָנִיק,להניק
שְאֵלַת,שאלת
שְנֵי,שני
לַשְּׁלִישִׁי,לשלישי
שֶׁשָּׁמְעָה,ששמעה
בַּעְלָּהּ,בעלה
שָׁמְעָה,שמעה
מִכַּמָה,מכמה
הַנֶּחְשָׁד,הנחשד
וְגֵרְשָׁהּ,וגירשה
שֶׁנֶאֶסְרָה,שנאסרה
לַבּוֹעֵל,לבועל
גֵרְשָׁה,גירשה
מְכֹעָר,מכוער
הַנֶחְשָׁד,הנחשד
לְהַנֶּחְשָׁד,להנחשד
וְנִתְגַיְרָה,ונתגיירה
יִשָׂאֶנָּה,ישאנה
נִתְגַּיֵר,נתגייר
הַמְגָרֵשׁ,המגרש
שֶׁיִשָׁא,שישא
שֶיּשָּׁא,שישא
מָבוֹי,מבוי
תָדוּר,תדור
שֶׁזִנְּתָה,שזינתה
שֶׁנִתְגָּרְשָׁה,שנתגרשה
פְּרִיצוּת,פריצות
ֹשֶיִשָֹּאֶנָה,שישאנה
בְדֵעוֹתֶיהָ,בדעותיה
מְרִיבָה,מריבה
וְשֶׁאֵינָה,ושאינה
צְנוּעָה,צנועה
כִּבְנוֹת,כבנות
הַכְּשֵׁרוֹת,הכשרות
בְּזִוּוּג,בזיווג
שֶיַשִּׂיא,שישיא
לְפִרְקָן,לפרקן
זְנוּת,זנות
נָוְךָ,נוך
קְרֵבוּת,קריבות
שֶׁיּוֹכִיחַ,שיוכיח
לְבֵינָהּ,לבינה
טָהֳרָה,טהרה
הַמִּכְשׁוֹל,המכשול
וּלְהַדְרִיכָהּ,ולהדריכה
תִּסָּתְרִי,תסתרי
בֵינוֹ,בינו
שֶעַכְשָׁו,שעכשיו
סוֹטָה,סוטה
אִשְתּוֹ,אשתו
