Chaser,Maleh
לְהִזָּרֵעַ,להיזרע
לְלַקְּטוֹ,ללקטו
וּמְלַקְּטוֹ,ומלקטו
צָמַח,צמח
מְחַיָּבִין,מחייבין
וְהַגִּדּוּלִין,והגידולין
וְהָרְבִיעִי,והרביעי
וּלְחָבֵר,ולחבר
וְזָכַר,וזכר
לְתַקְּנָן,לתקנן
נֶאְכְלוּ,נאכלו
לָקַחְתִּי,לקחתי
כְּמוֹכְרוֹ,כמוכרו
לְקָחוּם,לקחום
שֶׁטֶּבֶל,שטבל
יַחְכֹּר,יחכור
וְיִמְכְּרֶנָּה,וימכרנה
שָׂדֵה,שדה
יִקְפֹּץ,יקפוץ
וִיקַבְּלֶנָּה,ויקבלנה
שֶׁיִּמְכְּרֶנָּה,שימכרנה
חוֹכֵר,חוכר
שֶׁחוֹכֵר,שחוכר
מִיְּדֵיהֶן,מידיהן
וְלִלְוִיִּים,וללויים
יִקְפְּצוּ,יקפצו
וְלַגִּתּוֹת,ולגיתות
וְיִקְנוּ,ויקנו
שֶׁחוֹלְקִין,שחולקין
וְהַיִּשְׂרְאֵלִי,והישראלי
מִלֵּוִי,מלוי
וְלִבְנִי,ולבני
גוֹבֶה,גובה
כְּלֵוִי,כלוי
שֶׁיִּגְבֶּה,שיגבה
שֶׁיָּרַשׁ,שירש
מְמֹרַח,ממורח
יְרָשׁוֹ,ירשו
שֶׁהַמַּתָּנוֹת,שהמתנות
בְּקַבָּלָה,בקבלה
וּמִשֶּׁבָּאוּ,ומשבאו
נִבְרַר,נברר
שֶׁחִיּוּב,שחיוב
שֶׁיִּבָּרֵר,שייברר
מִשּׁוּלֶיהָ,משוליה
בְּשׁוּלֶיהָ,בשוליה
מֵחֶלְקָן,מחלקן
שֶׁהִלְוָם,שהלוום
שֶׁמַּפְרִישׁ,שמפריש
וּמְנַכֶּה,ומנכה
כְּשַׁעַר,כשער
רִבִּית,ריבית
מַשְׁמֶטֶת,משמטת
הָאָבוּד,האבוד
הִלְוָם,הלוום
מֵחֶלְקָם,מחלקם
הַלָּה,הלה
תַּרְעֹמֶת,תרעומת
בַּמְּגוּרָה,במגורה
וְהֶעָנִי,והעני
הַסְּאִין,הסאין
שֶׁהִחְלִיפוּ,שהחליפו
וְנָטְלוּ,ונטלו
שֶׁנָּטְלוּ,שנטלו
מַתְּנוּתֵיהֶן,מתנותיהן
מְעֻשֶּׂרֶת,מעושרת
מַעְשְׂרוֹתֶיהָ,מעשרותיה
מְעַשְּׂרָן,מעשרן
שֶׁהוּרַם,שהורם
בְּחֻלִּין,בחולין
הַמְּתֻקָּנִין,המתוקנין
וְהַמֵּאָה,והמאה
שֶׁנִּשְׁאֲרָה,שנשארה
שֶׁבַּטֶּבֶל,שבטבל
הַטָּבוּל,הטבול
שֶׁבַּמַּעֲשֵׂר,שבמעשר
וְהַתִּשְׁעִים,והתשעים
פְּחוּתִים,פחותים
וְהַתֵּשַׁע,והתשע
וְיִמְכְּרֵנוּ,וימכרנו
וְהַשָּׁלוֹשׁ,והשלוש
בִּכְמוֹתוֹ,בכמותו
בָּאֲלַכְסוֹן,באלכסון
בְּכַד,בכד
שָׁלְחוּ,שלחו
זְהִירִים,זהירים
מְקִילִין,מקילין
עֲווֹן,עוון
מַעַשְׂרוֹ,מעשרו
שֶׁמַּעְשַׂר,שמעשר
מְעַשְּׁרִין,מעשרין
בִּדְמַאי,בדמאי
בִּצְפוֹנָם,בצפונם
בִּדְרוֹמָם,בדרומם
וְהַיָּתֵר,והיתר
בִּצְפוֹנָהּ,בצפונה
הַמְּזָמֵן,המזמן
וּמִתְיָרֵא,ומתיירא
לִרְחֹשׁ,לרחוש
לְשַׁיַּר,לשייר
זִמְּנוֹ,זימנו
כַּתְּנָאי,כתנאי
הָעֶשֶׂר,העשר
וְהַפּוֹעֵל,והפועל
הַנַּחְתּוֹמִים,הנחתומים
חָנוּתוֹ,חנותו
לַפַּלְטֵר,לפלטר
שֶׁבָּצְרוּ,שבצרו
כַּרְמֵיהֶן,כרמיהן
שֶׁעִשַּׂר,שעישר
בְּחֶציוֹ,בחצייו
שֶׁדָּרְכוּ,שדרכו
כְּתַלְמִיד,כתלמיד
וְנֶאֱמָנִין,ונאמנין
כִּנָּסָן,כינסן
שֶׁנִּמְכַּר,שנמכר
שֶׁיֵּחָשְׁדוּ,שייחשדו
עַבְדוֹ,עבדו
לְמוּדִין,למודין
הֶחָבֵר,החבר
כֶּחָבֵר,כחבר
כְּעַם,כעם
מֵעֲבָדָיו,מעבדיו
מִתְאָרְחִין,מתארחין
בְּמִשְׁתֶּה,במשתה
וּמְתֻקָּן,ומתוקן
מִבְנוֹ,מבנו
בַּמִּשְׁתֶּה,במשתה
גְּלֻסְקָה,גלוסקה
מִלְּעַשַּׂר,מלעשר
לַחֲבֵרִי,לחברי
וְלַקַּט,ולקט
מִתְּאֵנָתִי,מתאנתי
וּמְעַשְּׂרָן,ומעשרן
הָאוֹרְחִים,האורחים
וּמְחַלְּקִים,ומחלקים
שֶׁיּוֹדִיעוֹ,שיודיעו
הַמַּשְׁפִּיעִין,המשפיעין
הַסִּיטוֹנוֹת,הסיטונות
וּמוֹכְרֵי,ומוכרי
וּלְשַׁלְּחוֹ,ולשלחו
שֶׁנִּשְׁתַּלְּחוּ,שנשתלחו
הַמּוֹדְדִין,המודדין
בַּיָּבֵשׁ,ביבש
וּבַלַּח,ובלח
סַלֵּי,סלי
וְקֻפּוֹת,וקופות
וּנְתַקַּן,ונתקן
בַּגַּסָּה,בגסה
מִמַּשָּׂאוֹ,ממשאו
כִּדְמַאי,כדמאי
לַפֻּנְדְּקִית,לפונדקית
וּמְעַשֵּׂר,ומעשר
חֲשׁוּדָה,חשודה
לַחֲמוֹתוֹ,לחמותו
שֶׁאֵרְסָהּ,שאירסה
לִשְׁכוּנָתוֹ,לשכונתו
לְעִיסָה,לעיסה
מִסְּפִיחֵי,מספיחי
כְּחֶזְקָתָן,כחזקתן
הוֹלִיכָן,הוליכן
הִחְלִיפָן,החליפן
בְּחִטָּיו,בחיטיו
שֶׁהֶחָבֵר,שהחבר
כְּפֵרוֹתָיו,כפירותיו
שׁוֹאֲלוֹ,שואלו
וְהֶאֱמִינוּהוּ,והאמינוהו
וּשְׁאָלוֹ,ושאלו
וּרְאִינוּהָ,וראינוה
חָזַרְתִי,חזרתי
וְהִפְרַשְׁתִּי,והפרשתי
אֵימַת,אימת
דִּמּוּעַ,דימוע
הַמְּדֻמַּע,המדומע
שֶׁהַשֵּׁנִי,שהשני
וְהַנֶּאֱמָן,והנאמן
יִשְׁאֲלֶנּוּ,ישאלנו
וְלָקַחְתִּי,ולקחתי
שֶׁשְּׁלָחָךְ,ששלחך
חֲבֵרִי,חברי
וּמְעֻשָּׂרִין,ומעושרין
שֶׁהַפֵּה,שהפה
הַפֵּה,הפה
שֶׁהַלֶּקֶט,שהלקט
בַּעְלֵי,בעלי
מִקְּדֵרָתוֹ,מקדירתו
בִּשַּׁלְתִּיהוּ,בישלתיהו
מִמַּתְּנוֹתַי,ממתנותיי
אֲמוּרִין,אמורין
בְּעַם,בעם
בְּאוֹצָרוֹ,באוצרו
בְּשֶׁלּוֹ,בשלו
שׁוּרַת,שורת
וְהַזָּרִיז,והזריז
מַחְמִיר,מחמיר
הַשִּׁיתִין,השיתין
וְהָרִימִין,והרימין
שׁוּחַ,שוח
שִׁקְמָה,שקמה
וְהַגֻּפְנָן,והגופנן
וְנוֹבְלוֹת,ונובלות
הִטִּילוּ,הטילו
וְהַנִּצְפָּה,והנצפה
הַבַּכּוּרוֹת,הבכורות
וְהַסֵּיפוֹת,והסייפות
שֶׁבַּבִּקְעָה,שבבקעה
וְשֶׁבַּגִּנָּה,ושבגינה
שֶׁבִּכְּרוּ,שביכרו
הַבִּקְעָה,הבקעה
שֶׁיְּקַפְּלוּ,שיקפלו
הַמִּקְצוֹעוֹת,המקצועות
וְיַנִּיחוּם,ויניחום
כְּלַחוּץ,כלחוץ
נִמְצָאוֹת,נמצאות
הַשְּׁמֵנָה,השמנה
וְהַכַּמּוֹן,והכמון
לְצוּר,לצור
אוֹצָרוֹת,אוצרות
אָצְרוּ,אצרו
בְּצִידוֹן,בצידון
מִצּוּר,מצור
שֶׁאוֹצְרִין,שאוצרין
וְשִׁלַּשׁ,ושילש
מַשּׂוֹאִין,משואין
וְדַרְמַסְקָנִיּוֹת,ודרמסקנייות
וְנִתְמַעֲטוּ,ונתמעטו
לְיָשְׁנוֹ,ליושנו
לְעוֹרוֹת,לעורות
לִמְלֻגְמָה,למלוגמה
לִרְטִיָּה,לרטייה
לְקִילוֹר,לקילור
וְהַלָּקוּחַ,והלקוח
יַאֲכִילֵם,יאכילם
לְבֶהֱמַת,לבהמת
שֶׁיְּתַקְּנֵם,שיתקנם
הַסּוֹרֵק,הסורק
בַּצֶּמֶר,בצמר
כִּשְׁתִיָּה,כשתייה
וּבַדֳּמַאי,ובדמאי
מִשֶּׁעָמַד,משעמד
מְשַׁפְשְׁפוֹ,משפשפו
לַאֲלַנְתִּית,לאלנתית
טְחִינִין,טחינין
אֲלַנְתִּית,אלנתית
כְּוַדַּאי,כוודאי
הַסִּיטוֹן,הסיטון
מִקֻּפָּה,מקופה
שֶׁהַסִּיטוֹן,שהסיטון
מֵחָבֵר,מחבר
וְצוֹבְרִין,וצוברין
וְקִישׁוּת,וקישות
וַאֲגֻדָּה,ואגודה
וּתְמָרָה,ותמרה
מִגִּנּוֹתָיו,מגינותיו
מְעַשֵּׁר,מעשר
מִגִּנּוֹת,מגינות
הַצּוֹנֶנֶת,הצוננת
הַפַּלְטֵר,הפלטר
דְּפוּסִין,דפוסין
לַמַּנְפּוּל,למנפול
עִיסָתָן,עיסתן
הַמַּנְפּוּל,המנפול
דְּפוּס,דפוס
וּדְפוּס,ודפוס
שֶׁהַמַּנְפּוּל,שהמנפול
נַחְתּוֹמִין,נחתומין
מַנְפּוּלִין,מנפולין
וּבַתְּמָרִים,ובתמרים
וּבַגְּרֹגְּרוֹת,ובגרוגרות
בּוֹלֵל,בולל
שֶׁהַמַּתָּנָה,שהמתנה
וּבְשָׁנָה,ובשנה
שֶׁנִּגְמְרוּ,שנגמרו
וְנֶאְסְפוּ,ונאספו
שֶׁחָנְטוּ,שחנטו
וּמַעְשְׂרוֹתֵיהֶן,ומעשרותיהן
בְּחַרּוּבֵי,בחרובי
צַלְמוֹנָה,צלמונה
שֶׁמַּעְשְׂרוֹתֵיהֶן,שמעשרותיהן
לְקִיטָתוֹ,לקיטתו
עִשּׂוּרוֹ,עישורו
נִלְקָט,נלקט
וְנִגְמַר,ונגמר
כְּיָרָק,כירק
לַשְּׁבִיעִית,לשביעית
נִלְקַט,נלקט
כַּכַּד,ככד
וְנִלְקְטוּ,ונלקטו
וּפוֹדֵהוּ,ופודהו
שֶׁפּוֹדֵהוּ,שפודהו
וּמִתְעַשְּׂרִין,ומתעשרין
צוֹבֵר,צובר
הַסָּרִיסִים,הסריסים
שֶׁמָּנַע,שמנע
מִתְעַשֵּׂר,מתעשר
זְרָעוֹ,זרעו
שֶׁזְּרָעוֹ,שזרעו
יְרָקוֹ,ירקו
וּמִיְּרָקוֹ,ומירקו
וִירָקוֹ,וירקו
אֲרִיּוֹת,ארייות
מִלְּאוֹרוֹת,מלאורות
קְצָצִין,קצצין
מִשֶּׁנִּקְבְּעוּ,משנקבעו
סוֹמְכִים,סומכים
מֵחוֹמַת,מחומת
"""מַעְשַׂר","""מעשר"
וּבְכֹרֹת,ובכורות
בְּשָׁוְיֵהוּ,בשווייהו
יִרְקַב,ירקב
תֹאכְלֵם,תאכלם
"הַמָּקוֹם""","המקום"""
נִפְדֶּה,נפדה
וּמַשָּׂאוֹ,ומשאו
קְלָטוּהוּ,קלטוהו
שָּׁם,שם
וְיֵאָכְלוּ,וייאכלו
וּקְלִיטַת,וקליטת
בְּחֻמְשׁוֹ,בחומשו
בַּמְּחִצּוֹת,במחיצות
וְקָלְטוּ,וקלטו
קָלְטוּ,קלטו
וְסַלֵּי,וסלי
בַּמֻּקְצֶה,במוקצה
לִפְדוֹת,לפדות
שֶׁוֶּלֶד,שוולד
נִפְדִּין,נפדין
בְּשֶׁהִכְנִיסָן,בשהכניסן
תִתְפְּסֵם,תתפסם
צִמְחוֹנִין,צמחונין
שֶׁפִּתְחֵיהֶם,שפתחיהם
וַחֲלָלָן,וחללן
וּמִכְּנֶגֶד,ומכנגד
וּפִתְחֵיהֶם,ופתחיהם
שֶׁהַמַּעֲשֵׂר,שהמעשר
כַּטָּמֵא,כטמא
"""קֹדֶשׁ","""קודש"
הִעְרִיב,העריב
שֶׁאֲכָלוֹ,שאכלו
הַמִּתְאַבֵּל,המתאבל
"""וְאָכַלְתִּי","""ואכלתי"
הַיִּיטַב,הייטב
הַקְּבוּרָה,הקבורה
תּוֹפֵס,תופס
וּבַאֲנִינוּת,ובאנינות
הַנִּלְקָחוֹת,הנלקחות
בְּפֵרוּד,בפירוד
יַפְרִישֶׁנּוּ,יפרישנו
שֶׁנִּסְרַח,שנסרח
פָּקְעָה,פקעה
קְדֻּשָּׁה,קדושה
וְהִשְׁבִּיחוּ,והשביחו
קַפְלוֹטוֹת,קפלוטות
שֶׁשְּׁבָחוֹ,ששבחו
וְהִשְׁבִּיחוּהוּ,והשביחוהו
שֶׁנִּתָּן,שניתן
לְסִיכָה,לסיכה
צִנִּית,צינית
נִקְנֶה,נקנה
מַרְהִינִין,מרהינין
וִימַשְׁכְּנֶנּוּ,וימשכננו
וּמִשְׁכַּן,ומישכן
דֵּינָרֵי,דינרי
מִשְׁקָלוֹת,משקלות
מִדָּמָיו,מדמיו
שׁוֹקְלִים,שוקלים
לְשֻׁלְחָנִי,לשולחני
הִלְוָן,הלוון
חֲלוּדָה,חלודה
תַּגְמוּלִין,תגמולין
הַעַל,העל
חֶלְקָךְ,חלקך
כְּנוֹתֵן,כנותן
הֲבָאָתוֹ,הבאתו
הַעֲלֵם,העלם
שֶׁנֹּאכְלֵם,שנאכלם
וְשֶׁנִּשְׁתֵּם,ושנשתם
נִסּוֹכָה,ניסוכה
כִּשְׁכַר,כשכר
סִיכָתוֹ,סיכתו
שֶׁהַגּוֹנֵב,שהגונב
וְהַגּוֹזְלוֹ,והגוזלו
וּלְמַעֲשֵׂר,ולמעשר
וְיַעֲלוּ,ויעלו
וְיוֹצִיאֵם,ויוציאם
"שְׂאֵתוֹ""","שאתו"""
יַעַל,יעל
וְהַפּוֹדֶה,והפודה
יִתְבַּזֶּה,יתבזה
וְחִלַּל,וחילל
יְחַלְּלֵם,יחללם
עֲדָרִים,עדרים
הַשְּׁחוּטִים,השחוטים
וִיחַלַּל,ויחלל
הַנְּחֹשֶׁת,הנחושת
מְחַלְּלִים,מחללים
וּנְחֹשֶׁת,ונחושת
"""וְצַרְתָּ","""וצרת"
מְרֻתָּח,מרותח
אֲסִימוֹן,אסימון
כְּפוֹדֶה,כפודה
בַּאֲסִימוֹן,באסימון
בְּמַטְבֵּעַ,במטבע
תְּאַוֶּה,תאווה
וּמַטְבֵּעַ,ומטבע
מִשְּׁמָם,משמם
"בְּיָדְךָ""","בידך"""
וְאַנָּס,ואנס
שֶׁבְּבֵיתוֹ,שבביתו
בִּטְבֶרְיָה,בטבריה
מִכִּיס,מכיס
שֶׁאֶפְרֹט,שאפרוט
מִדֵּינָר,מדינר
תְּהֵי,תהי
קְבָעוֹ,קבעו
בְּצָפוֹן,בצפון
בְּדָרוֹם,בדרום
שֶׁהַחֶנְוָנִי,שהחנווני
שֶׁהַשֻּׁלְחָנִי,שהשולחני
שְׁתוּת,שתות
מִשְּׁתוּת,משתות
בְּמִשְׁקָלוֹ,במשקלו
שֶׁהִרְקִיבוּ,שהרקיבו
שֶׁהִחְלִידוּ,שהחלידו
תַּגָּרִים,תגרים
לִפְדּוֹתָם,לפדותם
וְהַמּוֹלִיךְ,והמוליך
הַיֹּקֶר,היוקר
הַפְּדִיָּה,הפדייה
יְצִיאוֹת,יציאות
שֶׁפָּדָת,שפדת
מוֹסִיפָה,מוסיפה
הַפִּדְיוֹן,הפדיון
וּפִדְיוֹנוֹ,ופדיונו
לְצַמְצַם,לצמצם
וּפְדֵה,ופדה
פְּדֵה,פדה
לְשִׁפְחָתוֹ,לשפחתו
הָעִבְרִיָּה,העברייה
שֶׁאָמָה,שאמה
בְּדֵינָרֵי,בדינרי
צֵרְפָן,צירפן
הַפּוֹרֵט,הפורט
יְצָרַף,יצרף
וּבְשֶׁקֶל,ובשקל
וּמְעוֹת,ומעות
וְחָפַן,וחפן
וּבְלָלָן,ובללן
הַמִּתְלַקְּטִין,המתלקטין
וְהַנִּבְלָלִין,והנבללין
שֶׁבְּיָדִי,שבידי
כִּיסִים,כיסים
שֶׁיְּחַלְּלֵם,שיחללם
שֶׁנֶּאֱמַר,שנאמר
תִּגְּעוּ,תיגעו
כְּמַעְרִים,כמערים
כְּמִתְכַּוֵּן,כמתכוון
תָּו,תיו
וְשׁוּקֵי,ושוקי
מִתְכַּבְּדִין,מתכבדין
סוֹחֲרֵי,סוחרי
שֶׁחִלְּלוּם,שחיללום
מַנִּיחֵי,מניחי
כְּחֻמְרֵי,כחומרי
וּטְעוּנִין,וטעונין
וְהַעְרֵב,והערב
וַאֲסוּרִים,ואסורים
לְאוֹנֵן,לאונן
וּטְעוּנִים,וטעונים
בַּמָּעוֹת,במעות
בַּהִלְכּוֹת,בהלכות
בַּלָּקוּחַ,בלקוח
נִלְקַח,נלקח
הַפְּרָט,הפרט
"""בַּבָּקָר","""בבקר"
"וּבַשֵּׁכָר""","ובשיכר"""
גִּדּוּלֵיהֶם,גידוליהם
לְבָקָר,לבקר
כְּבָקָר,כבקר
גִּדּוּלֶיהָ,גידוליה
הַתֶּמֶד,התמד
נִלְקָח,נלקח
כְּמַיִם,כמים
וּמִשֶּׁהִחְמִיץ,ומשהחמיץ
וּכְשֵׁכָר,וכשיכר
וְהִחְמִיץ,והחמיץ
וְנִלְקָח,ונלקח
נִלְקָחִין,נלקחין
הַנִּכְבָּשִׁים,הנכבשים
מִשֶּׁיַּמְתִּיקוּ,משימתיקו
וְהַקּוּר,והקור
הַכַּרְכֹּם,הכרכום
מִנּוֹתְנֵי,מנותני
וּמַרְאֶה,ומראה
לְטַעַם,לטעם
וְהַפַּלְפְּלִין,והפלפלין
וְהַקּוֹשְׁט,והקושט
וְהַחִלְתִּית,והחלתית
וְחַלּוֹת,וחלות
לְכָמָךְ,לכמך
וּמַבְלִיעַ,ומבליע
וַאֲכִילָתָהּ,ואכילתה
מְעֹרָבֵי,מעורבי
וְנֶאֱכֶלֶת,ונאכלת
וְלִטְבוּל,ולטבול
לְזִבְחֵי,לזבחי
שֶׁהַשְּׁלָמִים,שהשלמים
לְהַבְרִיחָהּ,להבריחה
וְקַרְקָעוֹת,וקרקעות
בָּרַח,ברח
שֶׁדַּרְכָּם,שדרכם
הַקַּנְקַן,הקנקן
הַכַּדִּים,הכדים
בִּמְכִירָתוֹ,במכירתו
קְלִפֵּיהֶן,קליפיהן
חוֹתַל,חותל
הַחוֹתָל,החותל
דְּרוּסוֹת,דרוסות
וְהִשְׁאִיל,והשאיל
קַנְקַנָּיו,קנקניו
שֶׁסָּתַם,שסתם
לַתּוֹכָן,לתוכן
מִשֶּׁסָּתַם,משסתם
שֶׁכָּנַס,שכנס
בְּעוֹרוֹ,בעורו
וְהוּזְלוּ,והוזלו
הוּקְרוּ,הוקרו
שֶׁהוּקְרוּ,שהוקרו
פְּדִיָּתוֹ,פדייתו
מְשִׁיכָתוֹ,משיכתו
הָהֶם,ההם
הַחִלּוּל,החילול
פֵּרוֹתֶיךָ,פירותיך
לְקוּחִין,לקוחין
וּטְהוֹרִים,וטהורים
שֶׁהַטְּהוֹרִין,שהטהורין
וְשָׁתוּ,ושתו
בַּמַּאֲכָל,במאכל
יְטַמְּאוּהוּ,יטמאוהו
הָרְבִיעִת,הרביעית
הִלּוּלִים,הילולים
וּבְנֶטַע,ובנטע
מִנֶּטַע,מנטע
"""לְהוֹסִיף","""להוסיף"
"תְּבוּאָתוֹ""","תבואתו"""
וּפְדִיָּה,ופדייה
לְעַטַּר,לעטר
שׁוּקֵי,שוקי
וְהַחַמָּרִים,והחמרים
וְהַפּוֹעֲלִים,והפועלים
שֶׁקּוֹצְבִין,שקוצבין
סַלִּים,סלים
לְקִיטָה,לקיטה
לְצַיְּנוֹ,לציינו
בְּקוֹזְזוֹת,בקוזזות
שֶׁיִּפְדּוּ,שיפדו
מְצַיְּנִין,מציינין
צִיְּנוֹ,ציינו
לְעָרְלָה,לעורלה
וְלִרְבָעִי,ולרבעי
וּרְבָעִי,ורבעי
שֶׁתִּקְלֹט,שתקלוט
קְלִיטָה,קליטה
שֶׁהַנּוֹטֵעַ,שהנוטע
בָּרְבָעִי,ברבעי
לָאִילָן,לאילן
וּמֵחֲמִשָּׁה,ומחמישה
לִרְבָעִי,לרבעי
נְטָעוֹ,נטעו
לַגְּאוֹנִים,לגאונים
וּבָרְבָעִי,וברבעי
שֶׁשְּׁדָפָן,ששדפן
הַקָּדִים,הקדים
וְהִפְסִידָן,והפסידן
וְהַחַרְצַנִּים,והחרצנים
וְהַתֶּמֶד,והתמד
וְהַגַּרְעִנִּים,והגרעינים
לְקוֹרוֹת,לקורות
לִסְיָג,לסייג
לְמַאֲכָל,למאכל
וְהַחִיצוֹן,והחיצון
הַקַּפְרִיסִין,הקפריסין
"""וּנְטַעְתֶּם""","""ונטעתם"""
וְהַנּוֹטֵעַ,והנוטע
וְהָעוֹלֶה,והעולה
פְּכָשִׁין,פכשין
טִפּוּל,טיפול
שֶׁמִּטַּפֵּל,שמיטפל
שֶׁמְּבִיאָן,שמביאן
טִפּוּלוֹ,טיפולו
לַלּוֹלָב,ללולב
לַמְּנוֹרָה,למנורה
לִזְרָעִים,לזרעים
שֶׁנָּטְעוּ,שנטעו
"וּנְטַעְתֶּם""","ונטעתם"""
כְּנֶטַע,כנטע
וּנְטָעוֹ,ונטעו
נְטִיעָתוֹ,נטיעתו
זִעְזַע,זיעזע
עֲקָרוֹ,עקרו
כְּמַחַט,כמחט
שֶׁמְּלַפְּפִין,שמלפפין
הָרוֹקְמִין,הרוקמין
שֶׁשָּׁרָשָׁיו,ששורשיו
שֶׁסְּבִיבוֹת,שסביבות
שֶׁקְּצָצוֹ,שקצצו
בְּשֶׁחָתַךְ,בשחתך
וְהִבְרִיכוֹ,והבריכו
הִרְכִּיבוֹ,הרכיבו
הַיֶּלֶד,הילד
שֶׁהִבְרִיךְ,שהבריך
מוֹנֵה,מונה
בְּהֶתֵּר,בהיתר
שֶׁהוֹסִיפוּ,שהוסיפו
שֶׁסִּבְּכָהּ,שסיבכה
בַּזְּקֵנָה,בזקנה
בַּיַּלְדָּה,בילדה
שֶׁהֻבְרָךְ,שהוברך
נֻטַּע,נוטע
וּלְמַה,ולמה
הַהַבְרָכָה,ההברכה
מְעֻרִּין,מעורין
הַגֶּזַע,הגזע
הַשָּׁרָשִׁים,השורשים
כִּנְטִיעָה,כנטיעה
שְׁנָתָהּ,שנתה
שֶׁמּוֹנִין,שמונין
כַּפְנָיוֹת,כפניות
בִּדְקָלִים,בדקלים
שֶׁהַכַּפְנָיוֹת,שהכפניות
כַּפְּרִי,כפרי
גוֹרְמִין,גורמין
הַנִּגְרָם,הנגרם
שֶׁבְּזֶרַע,שבזרע
מִתְוַדִּין,מתוודין
"לַעְשֵׂר""","לעשר"""
כָּלִים,כלים
נִתְעַשְּׂרוּ,נתעשרו
לְוִדּוּי,לווידוי
וּמִצְוָתוֹ,ומצותו
הִתְוַדָּה,התוודה
בַּוִּדּוּי,בווידוי
פְּדִיָּתָן,פדייתן
מִתְבַּעֲרִין,מתבערין
שֶׁשּׂוֹרֵף,ששורף
וּמְבַעֵר,ומבער
בְּשֶׁנִּשְׁאֲרוּ,בשנשארו
שֶׁהַתַּבְשִׁיל,שהתבשיל
כִּמְבֹעָרִין,כמבוערין
לַמַּתָּנוֹת,למתנות
שֶׁנְּתִינַת,שנתינת
בַּחֲלִיפִין,בחליפין
כִּמְכִירָה,כמכירה
וְהַתְּרוּמוֹת,והתרומות
"""הַקֹּדֶשׁ""","""הקודש"""
הַקְּרוּיִין,הקרויין
"""נְתַתִּיו","""נתתיו"
"לַלֵּוִי""","ללוי"""
"נְתַתִּיו""","נתתיו"""
שֶׁקְּדָמַתּוּ,שקדמתו
"וְלָאַלְמָנָה""","ולאלמנה"""
וְלֶקֶט,ולקט
יִתְוַדֶּה,יתוודה
מִצְוָתְךָ,מצותך
"צִוִּיתָנִי""","ציוויתני"""
טִבְלוֹ,טבלו
"מִמִּצְוֺתֶיךָ""","ממצוותיך"""
"שָׁכָחְתִּי""","שכחתי"""
מִלְּבָרְכוֹ,מלברכו
וּלְהַזְכִּיר,ולהזכיר
בָּאֲנִינָה,באנינה
לְאוֹנְנִים,לאוננים
"""שָׁמַעְתִּי","""שמעתי"
שֶׁהֵבִיאוֹ,שהביאו
"""עָשִׂיתִי","""עשיתי"
שֶׁשָּׂמַח,ששמח
וְשִׂמַּח,ושימח
זָבַת,זבת
מִתְוַדִּים,מתוודים
מִגְרָשׁ,מגרש
וְזִבְחֵי,וזבחי
מִנְחוֹת,מנחות
וְלוֹג,ולוג
וְהַמּוּרָם,והמורם
וּבְכוֹר,ובכור
וְרֵאשִׁית,וראשית
וּשְׂדֶה,ושדה
שֶׁזּוֹכִין,שזוכין
וּפֶטֶר,ופטר
וְגֶזֶל,וגזל
וַחֲמִשְׁתָּן,וחמשתן
לְזִכְרֵי,לזכרי
לַזְּכָרִים,לזכרים
וְלַנְּקֵבוֹת,ולנקבות
"""לְךָ","""לך"
נְתַתִּים,נתתים
וּלְבָנֶיךָ,ולבניך
וְלִבְנֹתֶיךָ,ולבנותיך
אִתְּךָ,איתך
לְחָק,לחוק
וְדָמוֹ,ודמו
לְאַהֲרֹן,לאהרון
"וּלְבָנָיו""","ולבניו"""
לַנְּקֵבוֹת,לנקבות
שֶׁנִּתָּנִין,שניתנין
כַּזְּכָרִים,כזכרים
וּמַתְּנוֹת,ומתנות
שֶׁרֵאשִׁית,שראשית
הַבְּכוֹרָה,הבכורה
וּמוּרָם,ומורם
מִתּוֹדָה,מתודה
וְאֵיל,ואיל
וְהַמַּתָּנוֹת,והמתנות
הַמּוּרֶמֶת,המורמת
תִּתְבָּאַר,תתבאר
גֶּזֶל,גזל
אֲבָאַר,אבאר
אַדְמָתְךָ,אדמתך
וְעוֹג,ועוג
וּמִסּוּרְיָה,ומסוריה
שֶׁהַקּוֹנֶה,שהקונה
שֶׁבֶּהָרִים,שבהרים
שֶׁבָּעֲמָקִים,שבעמקים
וּמִפֵּרוֹת,ומפירות
סוּכוֹת,סוכות
וּמְרֻקָּבוֹת,ומרוקבות
מְאֻבָּקוֹת,מאובקות
וּמְעֻשָּׁנוֹת,ומעושנות
"הָאֲדָמָה""","האדמה"""
וְהָרְחוֹקִין,והרחוקין
"""וְחַג","""וחג"
הָעֲצֶרֶת,העצרת
"""בִּכּוּרֵי","""ביכורי"
"בְּאַרְצָם""","בארצם"""
בַּבִּכּוּרִים,בביכורים
בִּסְּפִינָה,בספינה
"""בְּאַרְצָם""","""בארצם"""
וּבַחֻרְבָה,ובחורבה
וְהַצַּד,והצד
הַמֻּבְרָךְ,המוברך
שֶׁבָּרְשׁוּת,שברשות
מֵאַדְמָתָךְ,מאדמתך
לְהַבְרִיךְ,להבריך
לִמְצָר,למצר
הִנְחִיל,הנחיל
וְהַחוֹכְרִין,והחוכרין
שֶׁאוֹנְסִין,שאונסין
אַרְצוֹתָם,ארצותם
וְהַגַּזְלָנִין,והגזלנין
וְקַרְקָעוֹ,וקרקעו
