Chaser, Maleh
אַדִּמְדַמּוּ,אדמדמו
דְּרוּסַת,דרוסת
וּמֵתִיב,ומתיב
מִשֶּׁאֵרַסְתַּנִי,משארסתני
נֶאֱנַסְתִּי,נאנסתי
וְנִסְתַּחֲפָה,ונסתחפה
אֵרַסְתִּיךְ,אירסתיך
מִקָּחִי,מקחי
בִיאָה,ביאה
אַעֵדִים,אעדים
מְיַחֲדִין,מייחדין
כַּמִּנְהָג,כמנהג
שֶׁנָּהַג,שנהג
מֻשְׁמַשׁ,מושמש
אַלְמְנַת,אלמנת
וְאַלְמְנַת,ואלמנת
דִּמְזַלְזְלִי,דמזלזלי
פָּרְשִׁין,פרשין
דְּנָסְבִינַן,דנסבינן
נִיסֵּיב,ניסיב
הַמְיֻחָסוֹת,המיוחסות
אֵרַסְתִּיךָ,ארסתיך
תִּתְאָרֵס,תתארס
וְהִטְעַתּוּ,והטעתו
אוֹקִי,אוקי
כִּדְמִשְּׁנֵינַן,כדמשנינן
טַעֲנָתַיְהוּ,טענתייהו
לְטַעֲנָה,לטענה
מִדְּרָמֵי,מדרמי
רָאוּהָ,ראוה
וּמְעֻבֶּרֶת,ומעוברת
בְּבִתָּהּ,בבתה
הַיִּחוּד,היחוד
בְּיֻחֲסִין,ביוחסין
קָמַכְשַׁר,קמכשר
בִּשְׁבוּיָה,בשבויה
ולָזוֹ,ולזו
פְּרוּצִים,פרוצים
קָמַהְדְּרִי,קמהדרי
הֲשַׁבְתָּנוּ,השבתנו
הַמְעֻבֶּרֶת,המעוברת
תְּשִׁיבֵנוּ,תשיבנו
הַמְדַבֶּרֶת,המדברת
דְּאִסְתַּתַּר,דאיסתתר
דְכַשְׁרוּת,דכשרות
שֶׁמַּשְׁתִּיקִין,שמשתיקין
כְּהֻנַּת,כהונת
וַאֲרוּסָתוֹ,וארוסתו
כְּדִיעֲבַד,כדיעבד
בּוֹדֶקֶת,בודקת
וּמְזַנָּה,ומזנה
עֵדוּתְכֶם,עדותכם
לְרַחֵק,לרחק
לְקָרֵב,לקרב
וְקִיל,וקיל
בִּסְפֵק,בספק
בְּבָרִי,בברי
נְתִינוּת,נתינות
שֶׁנִּטְמַע,שנטמע
חֲלָלִין,חללין
צוֹוֵחַ,צווח
שְׁתוּק,שתוק
דְּשָׁתֵק,דשתיק
בִּשְׁתִיקָה,בשתיקה
וְצוֹוֵחַ,וצווח
מִקָּהָל,מקהל
וְנֶאֱנָסָה,ונאנסה
סִיעָה,סיעה
נִבְעֶלֶת,נבעלת
רֻבֵּי,רובי
מוֹכְרוֹת,מוכרות
מֵאֵי,מאי
נְעוּלוֹת,נעולות
שֶׁדַּלְתוֹת,שדלתות
וְשֶׁרֶץ,ושרץ
וּצְפַרְדֵּעַ,וצפרדע
וְאָרַב,וארב
לְזוֹרֵק,לזורק
וּלְיֻחֲסִין,וליוחסין
וּלְפַקֵּחַ,ולפקח
אַיְתֵי,אייתי
שֶׁנִּתְאַרְמְלָה,שנתארמלה
נְשָׂאתַנִי,נשאתני
נְשָׂאתִיךְ,נשאתיך
שֶׁיָּצָאת,שיצאת
בְּהִינוּמָא,בהינומא
וְרֹאשָׁהּ,וראשה
וּלְקַחְתִּיהָ,ולקחתיה
שֶׁהַפֶּה,שהפה
לְקַחְתִּיהָ,לקחתיה
וּבָרִי,וברי
נִשָּׂאוֹת,נישאות
בָרִי,ברי
אַמִּגּוֹ,אמגו
וְאַפִּרְקִין,ואפירקין
פָסְלָה,פסלה
מִכְּהֻנָּה,מכהונה
דִּמְהֵימְנָא,דמהימנא
שַׁקָּרֵי,שקרי
וְגָבְיָא,וגביא
הִטְמִינָה,הטמינה
הֶעֱבִירוּ,העבירו
בְּשׂוֹרָה,בשורה
לִכְתֻבָּתָהּ,לכתובתה
הִנּוּמָא,הינומא
נִעַבַּר,ניעבר
וְקַמֵּי,וקמי
דְּתָפְסָה,דתפסה
עַבַּרוּ,עברו
דְּאִתְּנִיסוּ,דאתניסו
וַחֲסוּדָה,וחסודה
תִּרְחָק,תרחק
יְשַׁבְּחֶנּוּ,ישבחנו
יְגַנֶּנּוּ,יגננו
כָּחָל,כחל
שָׂרָק,שרק
פִּרְכּוּס,פירכוס
סְמַכוּ,סמכו
סְמוּכוּ,סמוכו
לַנָא,לנא
תִּסְמֻכוּ,תסמכו
סַרְמִיסִין,סרמיסין
סַרְמִיטִין,סרמיטין
חֲמִיסִין,חמיסין
טוּרְמִיסִין,טורמיסין
נָפְקָן,נפקן
אַמְהָתָא,אמהתא
וּמְשָׁרְיָן,ומשרין
דְעַמֵּהּ,דעמיה
וּמְדַבְּרָנָא,ומדברנא
דְאֻמְּתֵהּ,דאומתיה
דִנְהוֹרָא,דנהורא
מֵתְיָךְ,מתייך
וּמְרַקֵּד,ומרקד
מַכְסֵף,מכסיף
בְּדָרָא,בדרא
אַהַנְיָה,אהנייה
שׁוֹטִיתֵהּ,שוטיתיה
שְׁטוּתֵהּ,שטותיה
שִׁיטְתֵהּ,שיטתיה
מַרְכֵּב,מרכיב
כִּכְשׁוּרָא,ככשורא
לְחַבְּבָהּ,לחבבה
שִׁבְּחוּהוּ,שבחוהו
סֻרְחַב,סורחב
קָרִיתָא,קריתא
דַּרְדּוֹגֵי,דרדוגי
דַחֲפִיפוּתָא,דחפיפותא
יַתְמָא,יתמא
דְּאִעֲסַק,דאיעסק
וְדַרְדֵּג,ודרדיג
כִּיסָנֵי,כיסני
דְּאַכְלַהּ,דאכלה
מַחֲזִיקִין,מחזיקין
וְלִתְנְיַהּ,וליתנייה
שֶׁבָּרַח,שברח
דְּבָרַח,דברח
מַחֵי,מחי
לְמַחוֹיֵי,למחויי
מֶחָאָה,מחאה
וְהַגָּלִיל,והגליל
וְהֶחֱזִיק,והחזיק
חֵרוּם,חירום
וּגְלִיל,וגליל
לָוִיתִי,לויתי
וּפְרַעְתִּיו,ופרעתיו
לָוָה,לוה
פְּרַעְתִּיו,פרעתיו
לְפׇרְעוֹ,לפרעו
וְהֶאֱכַלְתִּיו,והאכלתיו
שֶׁנִּשְׁבָּע,שנשבע
כְּמֵשִׁיב,כמשיב
בְּטוֹעֲנוֹ,בטוענו
דְאָבִיו,דאביו
וְהוֹדָאַת,והודאת
כּוּלְּהִי,כולהי
טַעֲנָתָא,טענתא
הַטַּעֲנָה,הטענה
יִשָּׁבַע,ישבע
מֵעִיז,מעיז
דְּלִכְפְּרֵהּ,דלכפריה
וּבְכֻלַּהּ,ובכולה
דְּלוֹדֵי,דלודי
דְּלִשְׁתְּמִיט,דלישתמיט
וּפָרַעְנָא,ופרענא
וְהִלְכָּךְ,והלכך
וּמִדְּלֹא,ומדלא
הֵעִיז,העיז
שֶׁהִגִּיד,שהגיד
הַשְּׁטָר,השטר
שֶׁנֶּחְקְרָה,שנחקרה
לְפׇסְלוֹ,לפוסלו
מִדָּק,מידק
וּמַחְתֵּם,ומחתם
חִתְמוּ,חתמו
תֵּהָרְגוּ,תהרגו
יַחְתְּמוּ,יחתמו
חֲתוּמוּ,חתומו
תִּתְקַטְּלוּן,תתקטלון
דַּחֲתַמוּ,דחתמו
חָתְמִיתוּ,חתמיתו
קַיִּימוּ,קיימו
שְׁטָרַיְכוּ,שטרייכו
וְחוּתוּ,וחותו
שֶׁחָב,שחב
שֶׁיְּשַׁהֶה,שישהה
תַּשְׁכֵּן,תשכן
בְּאֹהָלֶיךָ,באהליך
דְּבָרֵינוּ,דברינו
דְּעַוְלָה,דעולה
אַעַוְלָה,אעולה
חָתְמִי,חתמי
הַרְחִיקֵהוּ,הרחיקהו
וּשְׁטַר,ושטר
דִּמְשַׁהֵי,דמשהי
אַפְּשִׁיטֵי,אפשיטי
דְסָפְרָא,דספרא
וַאֲמָנָה,ואמנה
לִשְׁטָרָא,לשטרא
תְּנָאַיְכוּ,תנאייכו
סָהֲדוּתַיְהוּ,סהדותייהו
סָהֲדוּתֵהּ,סהדותיה
חֲתוּמִין,חתומין
יָדַעְנוּ,ידענו
שֶׁכְּתַב,שכתב
מִשְּׁטָר,משטר
וּמַגְבֵּינַן,ומגבינן
כְּבִשְׁטָרָא,כבשטרא
מְזִמִּין,מזימין
מַכְחִישִׁין,מכחישין
וּמַכְחִישִׁין,ומכחישין
דְּהָוְיָ,דהוי
וְאוֹקִי,ואוקי
דַאֲבָהָתֵהּ,דאבהתיה
וַהֲזָמָה,והזמה
דַּהֲזָמָה,דהזמה
כְּתֻבּוֹת,כתובות
שֶׁאֲכָלוּם,שאכלום
וּבְשֹׁפִי,ובשופי
וּבְיוֹצֵא,וביוצא
זַיּוֹפֵי,זיופי
מְזַיֵּף,מזייף
וְזַיֵּף,וזייף
זוֹכְרָהּ,זוכרה
וּמִנְּשֵׁי,ומנשי
בְּסָהֲדוּתָא,בסהדותא
דְּכִיר,דכיר
מְחַסֵּם,מחסם
סְמִיכְנָא,סמיכנא
אַנַּפְשַׁאי,אנפשאי
וְאִדַּכְרִי,ואדכרי
הַתְּלוּלִיּוֹת,התלוליות
הַקְּרוֹבוֹת,הקרובות
הָרְחוֹקוֹת,הרחוקות
עִלָּה,עילה
וּמִקְּרוּ,ומקרו
קוֹבְרוֹת,קוברות
נִפְלֵיהֶן,נפליהן
וּמֻכֵּי,ומוכי
דָּבְרָא,דברא
שֶׁבַּשְּׁטָר,שבשטר
קָנָפֵק,קנפיק
הַחֲתוּמִין,החתומין
וּמַחְזְקִי,ומחזקי
וְחָזוּ,וחזו
לְאַסְהוֹדֵי,לאסהודי
אַחֲתִימַת,אחתימת
וּמַסְהֲדִי,ומסהדי
אַאִדַּךְ,אאידך
אַמְּגִלְּתָא,אמגלתא
מִנְּכָסִים,מנכסים
מִדַּאֲתָא,מדאתא
אַחֲתִימוּת,אחתימות
וְאַדְּחַד,ואדחד
דְּעִמֵּהּ,דעמיה
וּמִדַּאֲתָא,ומדאתא
אַשַּׁרְנוֹהִי,אשרנוהי
וְקַיֵּמְנוֹהִי,וקימנוהי
וְדַיָּן,ודיין
מַסְהֵד,מסהיד
תְּצִיתִינְהוּ,תצייתינהו
דְּכָיֵל,דכייל
דְּקַלְּסַהּ,דקלסה
מְקַלְּסַתְּ,מקלסת
פַּרְכַהּ,פרכה
חֲתִימוּת,חתימות
חָתְמוּ,חתמו
מִשֶּׁחָתְמוּ,משחתמו
אַשַּׁרְתָּא,אשרתא
דְּנִכְתַּב,דניכתב
דְּנַחְווֹ,דנחוו
מִשֶּׁכָּתְבוּ,משכתבו
וְדַיָּנִין,ודיינין
מֵחַבְרֵיהֶם,מחבריהם
לֵיתְבוּ,ליתבו
וְקִיּוּם,וקיום
דְּגַזְלָנוּתָא,דגזלנותא
דִּפְגַם,דפגם
שְׁכַחְתַּהּ,שכחתה
בְּמוֹתַב,במותב
לֵיתוֹהִי,ליתוהי
דְּנַן,דנן
לִקְדָמַנָא,לקדמנא
חָצוּף,חצוף
וּכְדִשְׁמוּאֵל,וכדשמואל
שֶׁדָּנוּ,שדנו
דִּינֵיהֶם,דיניהם
דְּרַבַּנָא,דרבנא
רַבַּנָא,רבנא
נִשְׁבֵּיתִי,נשביתי
לְהַפֶּה,להפה
שַׁוְּיַהּ,שוויה
אַמַּתְלָא,אמתלא
וְקָפְצוּ,וקפצו
לְקַדְּשָׁהּ,לקדשה
מְהֻגָּנִים,מהוגנים
וְקִדַּשְׁתִּי,וקדשתי
הַרְחֵק,הרחק
קָמַסְהֲדִי,קמסהדי
חֲצִיפָה,חציפה
מְסַיְּעִי,מסייעי
וּמְעִזָּה,ומעיזה
לְבָרוּרַהּ,לברורה
אַחֲזִי,אחזי
רְאִינוּהָ,ראינוה
שֶׁנִּתְקַדְּשָׁה,שנתקדשה
דְּנִתְקַדְּשָׁה,דנתקדשה
דִּמְקַדְּשִׁי,דמקדשי
דְּאִגָּרְשָׁא,דאיגרשא
וְדִמְגָרְשִׁי,ודמגרשי
דְּבִשְׁבוּיָה,דבשבויה
שֶׁהִתִּירוּהָ,שהתירוה
שֶׁיָּבֹאוּ,שיבאו
אוֹתֵב,אותיב
נָטוֹרֵי,נטורי
נַטְרִינְהוּ,נטרינהו
מְזַלְזֵל,מזלזל
וְאִשְׁתַּבְיָן,ואישתביין
וְאַסְּקִינְהוּ,ואסקינהו
אוֹקְמָן,אוקמן
שָׁבוֹיִינְהוּ,שבויינהו
דְּמוֹרְיָן,דמוריין
דִּבְנָתֵהּ,דבנתיה
הַוְיָן,הווין
אִטַּפַּל,איטפל
בְּקָרִיבָתָךְ,בקרובותיך
אִסְתָּן,אסתן
שֶׁנִּשְׁבּוּ,שנשבו
מְעִידוֹת,מעידות
וַחֲבֶרְתִּי,וחברתי
אַעַצְמָהּ,אעצמה
וַחֲבֶרְתֵּךְ,וחברתך
וַחֲבֶרְתְּךָ,וחברתך
כְּמִינַהּ,כמינה
דְעֵד,דעד
כְּמִנַּהּ,כמינה
דְּמַכְשְׁרָא,דמכשרא
עוֹרְרִין,עוררין
דִּלְעָלְמָא,דלעלמא
לְגוֹמְלִין,לגומלין
לְהַשִּׂיאוֹ,להשיאו
כִּדְשַׁנֵּינַן,כדשנינן
בְּשֶׁכְּלֵי,בשכלי
קְדֵרוֹתָיו,קדירותיו
וְהַחִיצוֹנוֹת,והחיצונות
שֶׁיַּד,שיד
מְמַשְׁמֶשֶׁת,ממשמשת
דִּסְמִיכָא,דסמיכא
חִפּוּפֵי,חיפופי
בְּמַעֲלִין,במעלין
מִשְּׁטָרוֹת,משטרות
חָתַמְתִּי,חתמתי
מִפְּלוֹנִי,מפלוני
וַחֲתִימוּ,וחתימו
אַמָּנֶה,אמנה
מִנְּשִׂיאוּת,מנשיאות
דַּעֲוֹן,דעון
דְּמִתְאַכְלָא,דמיתאכלא
דִּבְפַרְהֶסְיָא,דבפרהסיא
מַחְצִיף,מחציף
לְיוּחֲסִין,ליוחסין
חֳבַיָּה,חביה
בַרְזִלַּי,ברזילי
וַיִּקָּרֵא,ויקרא
בִּקְשׁוּ,בקשו
הַמִּתְיַחְשִׂים,המתיחשים
נִמְצָאוּ,נמצאו
וַיְגֹאֲלוּ,ויגאלו
הַתִּרְשָׁתָא,התרשתא
לְאוּרִים,לאורים
בְּחֶזְקַתְכֶם,בחזקתכם
הֱיִיתֶם,הייתם
לְאַסּוֹקִינְהוּ,לאסוקינהו
חֶזְקַיְהוּ,חזקייהו
בְּמוּרָם,במורם
וְחִלּוּק,וחילוק
בִּכְרַכִּין,בכרכין
דַּאֲכִילַת,דאכילת
וְכִדְאָפֵךְ,וכדאפיך
גֳּרָנוֹת,גרנות
שֶׁשְּׁלוּחֵי,ששלוחי
כְּסוּרְיָא,כסוריא
דְּחִלּוּק,דחילוק
וְכִדְאַשְׁכְּחִינְהוּ,וכדאשכחינהו
שֶׁכִּבְּשׁוּ,שכיבשו
שֶׁחִלְּקוּ,שחילקו
בְּבוֹאֲכֶם,בבואכם
בְּבִיאַת,בביאת
מִקְצַתְכֶם,מקצתכם
וְעֵדוּת,ועדות
כַּחֲזָקָהּ,כחזקה
מֻחְזְקַנִי,מוחזקני
וְהֶעֱלָהוּ,והעלהו
וְהַעֲלֵהוּ,והעלהו
לִלְוִיָּה,ללויה
תַּאֲמִינוֹ,תאמינו
דְּקָרוֹב,דקרוב
מֵסִיחַ,מסיח
זְכוּרַנִי,זכורני
וּמֻרְכָּב,ומורכב
וְהוֹצִיאוּנִי,והוציאוני
וְהִפְשִׁיטוּנִי,והפשיטוני
כֻּתׇּנְתִּי,כותנתי
וְהַטְבִּילוּנִי,והטבילוני
דְּקַנְסִינְהוּ,דקנסינהו
וַחֲלַקוּ,וחלקו
מִדְּהָנָךְ,מדהנך
וְאַחֲתִנֵּהּ,ואחתיניה
וְאַסְּקִנֵּהּ,ואסקיניה
בְּמֵחַשׁ,במיחש
לְזִילוּתָא,לזילותא
דְּאַחֲתִנֵּהּ,דאחתיניה
אַחֲתִינַן,אחתינן
וּלְזִילוּתָא,ולזילותא
בְּמִצְטָרְפִין,במצטרפין
שֶׁנֶּחְבְּשָׁה,שנחבשה
תַּקִּיפָה,תקיפה
הַקַּצָּב,הקצב
שֶׁהֻרְהֲנָה,שהורהנה
וְרִחֲקוּהָ,וריחקוה
מִשְׁפַּחְתָּהּ,משפחתה
וְעֵדֶיהָ,ועדיה
הַאֲמִינוּ,האמינו
אַשְׁקְלוֹן,אשקלון
דְּיַד,דיד
הֻרְהֲנָה,הורהנה
נֶחְבְּשָׁה,נחבשה
דְּעֵדִים,דעדים
מִרְמָא,מירמא
גַנָּבֵי,גנבי
דּוֹנַאי,דונאי
דִּינָן,דינן
נִגְמַר,נגמר
שֶׁכְּבָשׁוּהָ,שכבשוה
כַּרְכֹּם,כרכום
בְּכַרְכֹּם,בכרכום
עָרַק,ערק
כְּשֶׁמִּשְׁמָרוֹת,כשמשמרות
נָיְמָא,ניימא
שׁוּשִׁילְתָּא,שושילתא
וְכַלְבָּא,וכלבא
וּגְוָזָא,וגווזא
וַאֲוָזָא,ואווזא
מַחְבּוֹאָה,מחבואה
הַכֹּהֲנוֹת,הכהנות
לִבְבַת,לבבת
לְבָזֶה,לבזה
דְּאִטַּמַּי,דאיטמי
נֶחְבֵּאתִי,נחבאתי
נִטְמֵאתִי,נטמאתי
דְּאֹגַר,דאגר
תֵּיזִיל,תיזיל
אִטַּמַּי,איטמי
תִּתְיַחֵד,תתייחד
מִשִּׁפְחָתָהּ,משפחתה
שֶׁלִּבָּהּ,שלבה
בְּשִׁפְחָתָהּ,בשפחתה
כְּעַצְמָהּ,כעצמה
וְשָׁתְקָה,ושתקה
דִּשְׁתִיקָתָהּ,דשתיקתה
מַתִּירָתָהּ,מתירתה
וּמְשַׁקְּרָא,ומשקרא
פְּלוֹג,פלוג
אֲחוּךְ,אחוך
דָּאֵנְנָא,דאיננא
אַלָּמֵי,אלמי
חַבְרָךְ,חברך
וּמְשַׁקְּרִי,ומשקרי
וְאָחִיהָ,ואחיה
עַבְדָּהּ,עבדה
וְשִׁפְחָתָהּ,ושפחתה
מֵהֵימֶנָּה,מהימנה
בִּמְסִיחָה,במסיחה
תֻּמָּהּ,תומה
קַרְטִיגְנָאָה,קרטיגנאה
וְאִמִּי,ואמי
נִשְׁבִּינוּ,נשבינו
לִשְׁאֹב,לשאוב
הַמָּעוֹן,המעון
כִּשְׁכוּנָה,כשכונה
נִדְחֵית,נדחית
מִפָּנֶיהָ,מפניה
דַּאֲגִיר,דאגיר
מֵגָר,מיגר
מְטַלְטֶלְךָ,מטלטלך
טַלְטֵלָה,טלטלה
מִדְּאִתְּתָא,מדאיתתא
נִפְרַעַת,נפרעת
מִזְדַּקְקִינַן,מזדקקינן
נַגּוֹדֵי,נגודי
מְנַגְּדִינַן,מנגדינן
כְּשֶׁנִּתְגָּרְשָׁה,כשנתגרשה
בֵּינְתַיְהוּ,בינתייהו
גָּיְסִי,גייסי
נֹקֵם,ניקום
דְּגָיְסִי,דגייסי
בְּגׇדְלָן,בגודלן
שֶּׁרָאוּ,שראו
בִּפְלוֹנִית,בפלונית
וּמִסְפֵּד,ומספד
אֵימְתֵהּ,אימתיה
דְּקִיּוּם,דקיום
שֶׁיְּלַמֵּד,שילמד
וְשֶׁהַמָּקוֹם,ושהמקום
לְעֶצֶם,לעצם
נִדַּשׁ,נידש
וְשֶׁאָכַלְנוּ,ושאכלנו
בִּקְצָצָה,בקצצה
וְשֶׁהָיִינוּ,ושהיינו
וְנִשְׁתַּחְרֵר,ונשתחרר
מֵדָק,מידק
קְצָצָה,קצצה
וְשׁוֹבְרִין,ושוברין
וּמִתְיָרְאִים,ומתייראים
בְּזַרְעֵנוּ,בזרעינו
וּקְחוּ,וקחו
וּמִשֶּׁתָּבִיא,ומשתביא
שֶׁתִּבְגַּר,שתבגר
לְכִדְאַבָּיֵי,לכדאביי
לְגוּפַיְהוּ,לגופייהו
אִיַּתַּרוּ,אייתרו
לְקַיְּמָהּ,לקיימה
חִלּוּלִין,חילולין
וְנִצְוַח,ונצוח
מִטַּעְמָא,מטעמא
אָסוֹן,אסון
צִנִּים,צינים
וּפַחִים,ופחים
דְּבִידֵי,דבידי
וְגַנָּבֵי,וגנבי
אַזְהַר,אזהר
וְצִנִּים,וצינים
מִצִּנִּים,מצינים
יִרְחַק,ירחק
שֶׁבָּטְלוּ,שבטלו
דּוֹרַסְתּוֹ,דורסתו
מַכִּישׁוֹ,מכישו
נִמְסָר,נמסר
חֶנֶק,חנק
טוֹבֵעַ,טובע
בִּסְרוֹנְכֵי,בסרונכי
יַעְלִימוּ,יעלימו
בְּתִתּוֹ,בתתו
וּבְמִשְׁפַּחְתּוֹ,ובמשפחתו
כְּמִיתָה,כמיתה
דְּמֵעִדָּנָא,דמעידנא
דְּלַעֲסֵהּ,דלעסיה
דְּבַלְעַהּ,דבלעה
לְאַהְדּוֹרַהּ,לאהדורה
שִׁירָאִין,שיראין
שֶׁעֲקִירָה,שעקירה
הַגְבָּהָה,הגבהה
לְהַנָּחָה,להנחה
וּגְנֵבָה,וגניבה
שֶׁהִגְבִּיהוֹ,שהגביהו
לְהַצְנִיעוֹ,להצניעו
וּדְאַפְּקֵהּ,ודאפקיה
שֶׁצֵּרַף,שצירף
בְּדִיּוּקָא,בדיוקא
הִגְבִּיהוֹ,הגביהו
הוֹצִיאוֹ,הוציאו
דְּהַגְבָּהָה,דהגבהה
הַלּוֹקִין,הלוקין
וּפְגָם,ופגם
בְּשׁוֹטָה,בשוטה
בִּיתוֹמָה,ביתומה
וּמַלְקוֹת,ומלקות
לְחוֹבֵל,לחובל
מֵעֵדִים,מעדים
מִתַּרְוַיְהוּ,מתרוייהו
עִנָּהּ,עינה
שֶׁהִתְרוּ,שהתרו
הִתְרוּ,התרו
וְאַתְרוֹ,ואתרו
רִשְׁעָתוֹ,רשעתו
רִשְׁעָה,רשעה
רִשְׁעָיוֹת,רשעיות
אַתְרוֹ,אתרו
דְּאַתְרוֹ,דאתרו
וּמְשַׁלְּמִין,ומשלמין
הַמְּבִיאָן,המביאן
הַמְשַׁלֵּם,המשלם
הַלּוֹקֶה,הלוקה
הַנִּתָּן,הניתן
יִנָּתֵן,ינתן
כְּעֻלָּא,כעולא
יֹסִיף,יוסיף
הַכּוֹת,הכות
לְקַיּוֹמַהּ,לקיומיה
שֶׁהַכָּהוּ,שהכהו
מְשַׁלְּמִי,משלמי
וּמִלְקָא,ומילקא
נַתְרֵי,ניתרי
אִשְׁתְּלִין,אישתלין
וְנַתְרֵי,וניתרי
דִבּוּר,דבור
וּנְרַמֵּז,ונרמז
רַמּוֹזֵי,רמוזי
מִכַּאֲשֶׁר,מכאשר
מִתְרַבֵּי,מיתרבי
לְכֻלְּכֶם,לכולכם
יִנָּצוּ,ינצו
וְנָגְפוּ,ונגפו
יְלָדֶיהָ,ילדיה
בְּמַצּוּת,במצות
שֶׁבְּמִיתָה,שבמיתה
וּמֻתְרֶה,ומותרה
מֻתְרֶה,מותרה
יֵעָנֵשׁ,יענש
דְּמֻתְרֶה,דמותרה
נַגְּדוּהּ,נגדוה
פְּלַחוּ,פלחו
לְצַלְמָא,לצלמא
לְהַכָּאָה,להכאה
וְהִתְהַלֵּךְ,והתהלך
שֶׁחוֹבְשִׁין,שחובשין
שִׁבְתּוֹ,שבתו
מִקְּטָלָא,מקטלא
מִגָּלוּת,מגלות
גָּנַב,גנב
וְטָבַח,וטבח
וּטְבָחוֹ,וטבחו
בְּטוֹבֵחַ,בטובח
מְכִירָה,מכירה
וּמִחַיַּב,ומיחייב
שֶׁמִּתְחַיֵּב,שמתחייב
טוֹבֵחַ,טובח
דִּשְׁחַט,דשחט
עוֹבְדָהּ,עובדה
דְּקָטָבַח,דקטבח
שֶׁמְּסָרוֹ,שמסרו
וּגְנָבוֹ,וגנבו
גַּנָּב,גנב
מִשֶּׁנִּגְמַר,משנגמר
שֶׁחִדְּשָׁה,שחידשה
בִּקְנָס,בקנס
דְּמִקְּטִיל,דמיקטיל
גָּנוּב,גנוב
מַחְתֶּרֶת,מחתרת
דְּאִסּוּרָהּ,דאיסורה
דְּמַחְתַּרְתּוֹ,דמחתרתו
הַתְרָאָתוֹ,התראתו
גְּנוּבָה,גנובה
וּטְבָחָהּ,וטבחה
דְּאִתְחַיַּב,דאיתחייב
בִּמְזוֹנוֹתֶיהָ,במזונותיה
אִתְחַיַּב,אתחייב
בְּאֻנְסֶיהָ,באונסיה
שְׁאֵלָתָהּ,שאלתה
בְּאׇנְסָהּ,באונסה
וּטְבָחוּהָ,וטבחוה
וַאֲכָלוּהָ,ואכלוה
מַכֵּה,מכה
בִּקְטָלָא,בקטלא
בַּעֲמִיתוֹ,בעמיתו
בְּחוֹבֵל,בחובל
וְחוֹבֵל,וחובל
דְּמַחְיֵהּ,דמחייה
דִּבְחֹל,דבחול
דְּבִבְהֵמָה,דבבהמה
וְהַיּוֹצֵאת,והיוצאת
וּבִמְמָאֶנֶת,ובממאנת
וּבִקְטַנָּה,ובקטנה
וְהַשּׁוֹטָה,והשוטה
וְהָאַיְלוֹנִית,והאילונית
רֻמְיָא,רומיא
וְהַבּוֹגֶרֶת,והבוגרת
ומֻכַּת,ומוכת
הַסּוֹמָא,הסומא
טָעֲנָה,טענה
לְאִלֵּם,לאלם
דְּסוֹמְכוֹס,דסומכוס
שֶׁנֶּחְבֶּטֶת,שנחבטת
חַבּוֹטֵי,חבוטי
מִחַבְּטִי,מיחבטי
וּמַרְאוֹת,ומראות
לְאִמָּן,לאמן
לְאִמָּהּ,לאמה
בְּיַלְדוּתָהּ,בילדותה
רִיעָא,ריעא
מַגְבֵּינַן,מגבינן
דִּשְׁטָרָא,דשטרא
דְּזַנַּאי,דזנאי
תְּבַעְתַּנְהִי,תבעתנהי
זַיִּיפוּ,זייפו
פְּרוּצִין,פרוצין
אַזִּיּוּפָא,אזיופא
זַיֵּף,זייף
שֶׁנִּפְדֵּית,שנפדית
בִּקְדֻשָּׁתָהּ,בקדושתה
שֶׁמִּיתָתָן,שמיתתן
הַמִּתְחַיֵּב,המתחייב
שֶׁמִּעֵךְ,שמיעך
וְטַעְמֵהּ,וטעמיה
אֲפִי',אפי'
קָיְמָה,קיימה
הַפּוֹדֶה,הפודה
דְּמֵעִיד,דמעיד
אַשְּׁבוּיָהּ,אשבויה
מְנַטְּרָא,מנטרא
שֶׁרָאוּהָ,שראוה
אִסּוּרֵהּ,איסוריה
כֹפֶר,כופר
רֹצֵחַ,רוצח
וְתִפְטְרֵהּ,ותיפטריה
מִקְלָטוֹ,מקלטו
וְלָאָרֶץ,ולארץ
שֻׁפַּךְ,שופך
שֹׁפְכוֹ,שופכו
נִתְעָרְפָה,נתערפה
תְּבַעֵר,תבער
הַנָּקִי,הנקי
לְמוּמָתִים,למומתים
שׁוֹפְכֵי,שופכי
לְעֶגְלָה,לעגלה
וּמִמּוּל,וממול
לַיּוֹצֵא,ליוצא
נֶעֱרָךְ,נערך
שֶׁדָּמָיו,שדמיו
קְצוּבִין,קצובין
יוּשַׁת,יושת
שִׁגְגָתָן,שגגתן
תִּקְחוּ,תקחו
דַּהֲרָגוֹ,דהרגו
וְנִפְטְרֵהּ,וניפטריה
דְּסִמֵּא,דסימא
וּקְנָסָהּ,וקנסה
אֹרָשָׂה,אורשה
אֹרָסָה,אורסה
אֹרְסָה,אורסה
דִּלְעַצְמָהּ,דלעצמה
קְנָסָהּ,קנסה
בֶּגֶר,בגר
וְדִבְנָהּ,ודבנה
וּדְאָבִיהָ,ודאביה
וְאֵיזוֹהִי,ואיזוהי
יְרַחֵמוּ,ירחמו
וְאוֹלִידָה,ואולידה
וּבְשִׁתָּא,ובשיתא
נַעֲרוּת,נערות
לְבַגְרוּת,לבגרות
וְנִתְאָרְסָה,ונתארסה
וּבַגְרוּת,ובגרות
מֵרְשׁוּתָא,מרשותא
