Chaser,Maleh
בְּעָלְמָא,בעלמא
דֵין,דין
"""כְּצִפּוֹר","""כְצִפּוֹר"
נוֹדֶדֶת,נוֹדֶדֶת
"קִנָּהּ""","קִנָּהּ"""
הַשְּׁכִינָה,השכינה
"""כֵּן","""כֵּן"
נוֹדֵד,נוֹדֵד
"מִמְּקוֹמוֹ""","מִמְּקוֹמוֹ"""
וּנְטִיר,ונטיר
וְאוֹמֵי,ואומי
דְּלָא,דלא
יְתֵיב,יתיב
לְאַתְרֵיהּ,לאתריה
דְּיַחֲזִיר,דיחזיר
לְאַתְרָהּ,לאתרה
מְחֹלָל,מחולל
מִפְּשָׁעֵנוּ,מפשעינו
לִרְצוֹנוֹ,לרצונו
מֵעֲוֹנֹתֵינוּ,מעונותינו
וּרְפוּאַת,ורפואת
שְׁנֵיהֶם,שניהם
בְּיָדֵינוּ,בידינו
לְבַקְּרָם,לבקרם
וּלְהַזְמִין,ולהזמין
צָרְכֵיהֶם,צרכיהם
בְּתוֹרָה,בתורה
וּבְמִצְוֹת,ובמצוות
רְבִיעִית,רביעית
צְדָקָה,צדקה
לָעֲנִיִּים,לעניים
וְדֻגְמָתָם,ודוגמתם
יְסוֹד,יסוד
וּמַלְכוּת,ומלכות
וְהַצְּדָקָה,והצדקה
הָרְאוּיָה,הראויה
"י""ח","י""ח"
"ל""ג","ל""ג"
לְקַיֵּם,לקיים
צ',צ'
אָמֵנִים,אמנים
ד',ד'
קְדֻשּׁוֹת,קדושות
ק',ק'
חֻמְּשֵׁי,חומשי
תוֹרָה,תורה
יַמְשִׁיךְ,ימשיך
מִתִּפְאֶרֶת,מתפארת
וְיַזְמִין,ויזמין
"""לֶקֶט""","""לקט"""
"""שִׁכְחָה""","""שכחה"""
מִסּוֹד,מסוד
הָעֹמֶר,העומר
"""וּפֵאָה""","""ופאה"""
מִבְּחִינַת,מבחינת
פֵּאָה,פאה
"""לֶעָנִי","""לֶעָנִי"
וְלַגֵּר,וְלַגֵּר
"אֹתָם""","אֹתָם"""
שֶׁאֲפִילוּ,שאפילו
גֵּר,גר
בַּמַּלְכוּת,במלכות
הַתִּקּוּנִים,התיקונים
מַעֲשֵׂר,מעשר
לְהַעֲלוֹת,להעלות
יְקַשְּׁרֶנָהּ,יקשרנה
בַּתִּפְאֶרֶת,בתפארת
הַמַּעֲשֵׂר,המעשר
הַגֵּר,הגר
וְכַמָּה,וכמה
תִּקּוּנִים,תקונים
נִכְלָלִים,נכללים
חֲמִישִׁית,חמישית
הַכְנָסַת,הכנסת
אוֹרְחִים,אורחים
וְהַיְסוֹד,והיסוד
מְנוּחָה,מנוחה
שֶּׁיָּנוּחוּ,שינוחו
בָהּ,בה
הוֹלְכֵי,הולכי
דְּרָכִים,דרכים
הַגְלוֹת,הגלות
לְחַזֵּר,לחזר
אֲבֵדָתָם,אבידתם
לְהַכְנִיסָם,להכניסם
וּלְפִי,ולפי
הַמִּתְבָּאֵר,המתבאר
"ח""א","ח""א"
קטו,קטו
הַמִּצְוָה,המצוה
בְּהוֹלְכֵי,בהולכי
שִׂיחוֹ,שיחו
הַמִּתְגָּרְשִׁים,המתגרשים
מִבֵּיתֵיהֶם,מביתיהם
לַעֲסֹק,לעסוק
בַּתּוֹרָה,בתורה
שֶׁגּוֹרְמִים,שגורמים
הָאוֹרְחִים,האורחים
עוֹסְקִים,עוסקים
בְּצָרְכֵי,בצרכי
הָעוֹשֶׂה,העושה
יִחוּד,יחוד
מִבְּחִינָה,מבחינה
וְקוֹבֵעַ,וקובע
מָקוֹם,מקום
לְתוֹרָתוֹ,לתורתו
שֶׁהַתִּפְאֶרֶת,שהתפארת
מְלוֹנוֹ,מלונו
וְאֶל,ואל
לְהָכִין,להכין
אֲכִילָה,אכילה
שְׁתִיָּה,שתיה
לְוָיָה,לויה
וְלָתֵת,ולתת
"""אֲכִילָה""","""אכילה"""
מֵעֵין,מעין
"""בָּאתִי","""בָּאתִי"
לְגַנִּי,לְגַנִּי
אָכַלְתִּי,אָכַלְתִּי
יַעְרִי,יַעְרִי
"דִּבְשִׁי""","דִּבְשִׁי"""
לַהַנְהָגָה,להנהגה
הַתַּחְתּוֹנָה,התחתונה
הַמִּתְפַּשֶּׁטֶת,המתפשטת
הַגְּבוּרָה,הגבורה
הַמְּתוּקָה,המתוקה
"וּ""שְׁתִיָּה""","ו""שתיה"""
"""שָׁתִיתִי","""שָׁתִיתִי"
יֵינִי,יֵינִי
"חֲלָבִי""","חֲלָבִי"""
פְּנִימִי,פנימי
הַיַּיִן,היין
הַמְּשֻׁמָּר,המשומר
וּמִסּוֹד,ומסוד
הֶחָלָב,החלב
הַמִּתְמַתֵּק,המתמתק
לְקַשֵּׁר,לקשר
וְהַמַּלְכוּת,והמלכות
וְרָחֵל,ורחל
בְּנֶצַח,בנצח
בְּהוֹד,בהוד
בְּרַעְיָא,ברעיא
מְהֵימְנָא,מהימנא
"וְהַ""לְּוָיָה""","וה""לויה"""
וְנִשְׁמָתוֹ,ונשמתו
בִּדְיוֹקַן,בדיוקן
לְלַוּוֹתָם,ללוותם
בְּתִקּוּן,בתיקון
יִשְׁתַּדֵּל,ישתדל
בְּצֹרֶךְ,בצורך
הֶדְיוֹט,הדיוט
וִיכַוֵּן,ויכוין
בִּרְמִיזָתוֹ,ברמיזתו
וּמֻבְטָח,ומובטח
כַּיּוֹצֵא,כיוצא
בָּקִי,בקי
בַּסּוֹדוֹת,בסודות
לְהַזְכִּיר,להזכיר
בְּפִיו,בפיו
רְמִיזַת,רמיזת
כַּוָּנָתוֹ,כוונתו
הַנְּכוֹנָה,הנכונה
בִּשְׁעַת,בשעת
מַעֲשֶׂה,מעשה
"""בְּפִיךָ","""בְּפִיךָ"
וּבִלְבָבְךָ,וּבִלְבָבְךָ
"לַעֲשׂוֹתוֹ""","לַעֲשׂוֹתוֹ"""
דברים,דברים
ל,ל
שִׁשִּׁית,ששית
הַמֵּת,המת
וְדָבָר,ודבר
יִתְיַחֵס,יתייחס
מִתַּעֲלֻמוֹת,מתעלמות
וּמִסְתַּלְּקוֹת,ומסתלקות
נַרְתִּיקָן,נרתיקן
לְתַקְּנָן,לתקנן
לְהַרְחִיצָן,להרחיצן
חֶלְאַת,חלאת
וּלְהַלְבִּישָׁן,ולהלבישן
לְבָנִים,לבנים
לִבּוּנֵי,לבוני
בְּאוֹר,באור
הַמַּעֲשֶׂה,המעשה
לְהִתְעַלּוֹת,להתעלות
לְקָשְׁרָם,לקשרם
וְלָשֵׂאת,ולשאת
הַכָּתֵף,הכתף
עִלּוּי,עילוי
אֶחָת,אחת
שֶׁיִּתְעַלּוּ,שיתעלו
מֵהַכָּתֵף,מהכתף
תְּחִלַּת,תחילת
חִבּוּר,חיבור
הַזְּרוֹעַ,הזרוע
בַּגּוּף,בגוף
וּלְמַעְלָה,ולמעלה
הַהֶעְלֵם,ההעלם
הַשָּׂגָה,השגה
הַקְּבוּרָה,הקבורה
לְפָסוּק,לפסוק
"""וַיִּקְבֹּר","""וַיִּקְבֹּר"
אֹתוֹ,אֹתוֹ
"בַגַּי""","בַגַּי"""
דִּמְתַּרְגְּמִינַן,דמתרגמינן
בִּתְלֵיסַר,בתליסר
מְכִילִין,מכילין
דְּרַחֲמֵי,דרחמי
נוֹבְעוֹת,נובעות
בִּבְחִינוֹתָיו,בבחינותיו
הַפֹּנוֹת,הפונות
הַנִּקְבָּר,הנקבר
הָעֵדֶן,העדן
שֶׁבַּכֶּתֶר,שבכתר
הִתְיַשְּׁבוּת,התיישבות
הַדַּעַת,הדעת
שְׁבִיעִית,שביעית
כַּלָּה,כלה
לְחֻפָּה,לחופה
הַיִּחוּד,היחוד
הַתְּפִלּוֹת,התפילות
וְהַיִּחוּדִים,והייחודים
לַחֻפָּה,לחופה
וְעִקָּרָהּ,ועיקרה
מִכַּמָּה,מכמה
מַדְרֵגוֹת,מדרגות
קָרְבָּנוֹת,קרבנות
זְמִירוֹת,זמירות
תְּפִילָה,תפילה
מְיֻשָּׁב,מיושב
שֶׁבָּהּ,שבה
קְרִיאַת,קריאת
שְׁמַע,שמע
וּבִרְכוֹתֶיהָ,וברכותיה
תְּפִלָה,תפילה
מְעֻמָּד,מעומד
הַבָּאִים,הבאים
אַחֲרֵיהֶם,אחריהם
הֶחָתָן,החתן
וְהַכַּלָּה,והכלה
לְפַקֵּחַ,לפקח
וְתִקּוּנֵי,ותיקוני
זִווּגָם,זיווגם
שְׁמִינִית,שמינית
הֲבָאַת,הבאת
לִפְעָמִים,לפעמים
יִתְרַחֲקוּ,יתרחקו
לְהַשְׁלִימָם,להשלימם
וּלְתַקְּנָם,ולתקנם
שָׁוִים,שווים
וְנִקְשָׁרִים,ונקשרים
וְחִבָּה,וחיבה
כִּשְׁרוֹן,כשרון
נֹטֶה,נוטה
הַשְּׂמֹאל,השמאל
וְהַתִּפְאֶרֶת,והתפארת
נֶגְדִּיִּים,נגדיים
שֶׁהַיְּסוֹד,שהיסוד
יִטֶּה,יטה
כָּמוֹהוּ,כמוהו
שִׂנְאָה,שנאה
שְׁתֵּי,שתי
סְפִירוֹת,ספירות
יָמִין,ימין
וּשְׂמֹאל,ושמאל
וְהַבִּינָה,והבינה
הַנֵּצַח,הנצח
וְהַהוֹד,וההוד
בֵּינֵיהֶם,ביניהם
לְאִשְׁתּוֹ,לאשתו
מִדַּרְכֵי,מדרכי
דַּע,דע
הִתְעוֹרְרוּת,התעוררות
מְעוֹרְרוֹת,מעוררות
הַחֲזָקוֹת,החזקות
יִתְנוֹעֵעַ,יתנועע
יְעוֹרֵר,יעורר
נוֹצָר,נוצר
יְצִירוֹת,יצירות
וְיֵצֶר,ויצר
גְבוּרָה,גבורה
מט,מט
שֶׁיֵּצֶר,שיצר
לְצָרְכּוֹ,לצרכו
אִשְׁתּוֹ,אשתו
רְאֵה,ראה
מְתוּקִים,מתוקים
דְּבָרָיו,דבריו
נוֹטֶה,נוטה
הַנְהָגוֹתָיו,הנהגותיו
בַּיָּמִין,בימין
וְהַנְּקֵבָה,והנקבה
שְׂמָאלִית,שמאלית
הַנְהָגוֹתֶיהָ,הנהגותיה
יִתְעוֹרֵר,יתעורר
לְתוֹעֶלֶת,לתועלת
מְעוֹרֵר,מעורר
וּמְאַבֵּד,ומאבד
שֶׁיְּעוֹרֵר,שיעורר
יִרְאֶה,יראה
מַגְבִּיר,מגביר
קָשׁוּר,קשור
וְאָסוּר,ואסור
פְּעֻלָּה,פעולה
מִפְּעֻלּוֹת,מפעולות
גּוּפוֹ,גופו
לְחִמּוּד,לחימוד
בִּיאָה,ביאה
לְחֶמְדַּת,לחמדת
כָּבוֹד,כבוד
בְּנַחַת,בנחת
הַמְּתוּקוֹת,המתוקות
לְהַלְבִּישׁה,להלבישה
בַּיִת,בית
מַלְבִּישׁה,מלבישה
מִתְקַשֶּׁטֶת,מתקשטת
בַּבִּינָה,בבינה
דְכָלִיל,דכליל
כּוּלְּהוּ,כולהו
גְּבוּרוֹת,גבורות
מִתְמַתְקוֹת,מתמתקות
בַּהֲמוֹן,בהמון
רַחֲמֶיהָ,רחמיה
תִּקּוּנֵי,תיקוני
הַבַּיִת,הבית
מִתְמַתֶּקֶת,מתמתקת
הַנִּבְרָא,הנברא
רְצוֹן,רצון
זוּלַת,זולת
הֲנָאָה,הנאה
כְּלוּם,כלום
כְּשֶׁאִשְׁתּוֹ,כשאשתו
מִתְנָאָה,מתנאה
בְּדִירָה,בדירה
לְתִקּוּנֵי,לתיקוני
מִתְתַּקֶּנֶת,מתתקנת
בִּגְבוּרוֹת,בגבורות
הַשְּׁמָאלִיוֹת,השמאליות
שֶׁמִּשָּׁם,שמשם
הָעֹשֶׁר,העושר
וְהַכָּבוֹד,והכבוד
וּמִצַּד,ומצד
הַיֵּצֶר,היצר
לְאַהֲבָתָהּ,לאהבתה
הַמִּתְעוֹרֵר,המתעורר
לְקָרְבָה,לקרבה
"""שְׂמֹאלוֹ","""שמאלו"
"לְרֹאשִׁי""","לראשי"""
שִׁיר,שיר
הַשִּׁירִים,השירים
ג,ג
מִתְקַשֶּׁרֶת,מתקשרת
"""וִימִינוֹ","""וימינו"
"תְּחַבְּקֵנִי""","תחבקני"""
בְּיִצְרוֹ,ביצרו
וּלְתַקֵּן,ולתקן
לְשַמְּחָהּ,לשמחה
בִּדְבַר,בדבר
לֶשֶׁם,לשם
הִמְתִּיק,המתיק
וְתִקְּנָם,ותיקנם
בִּימִין,בימין
וְדֶרֶךְ,ודרך
מִינֵי,מיני
חֶמְדָּה,חמדה
עִקָּרָם,עיקרם
הָאִשָּׁה,האשה
הוֹכִיחַ,הוכיח
לְעֵזֶר,לעזר
כְּנֶגְדּוֹ,כנגדו
וְיַהֲפֹךְ,ויהפוך
כוּלָּם,כולם
שֶׁמִּדַּת,שמדת
הָעֵסֶק,העסק
זְהִירוּת,זהירות
יִתְגָּאֶה,יתגאה
בְּדִבְרֵי,בדברי
יִגְרֹם,יגרום
תִּתְגָּאֶה,תתגאה
הַמַּשְׁפִּיל,המשפיל
שֶׁתֵּרֵד,שתרד
וְתַשְׁפִּיל,ותשפיל
לַמַּלְכוּת,למלכות
מֵהַתִּפְאֶרֶת,מהתפארת
אַרְבַּע,ארבע
וְלָהֶן,ולהן
שָׁלֹשׁ,שלש
הַמִּתְגָּאֶה,המתגאה
תַּלְמִידִים,תלמידים
וְיִתְעַלֶּה,ויתעלה
מֵעַל,מעל
וָהוֹד,והוד
לִמֻּדֵי,למודי
תַּלְמִידֵי,תלמידי
וְהַמַּשְׁפִּיל,והמשפיל
וּמְלַמְּדָהּ,ומלמדה
יַשְׁפִּיל,ישפיל
תַּלְמִידָיו,תלמידיו
וְיַשְׁפִּיעֵם,וישפיעם
נוֹחַ,נוח
לְתַלְמִידָיו,לתלמידיו
וִילַמְּדֵם,וילמדם
יוּכְלוּן,יוכלון
בִּזְכוּתוֹ,בזכותו
בְּלִמּוּדֵי,בלמודי
בְּחִינָתָם,בחינתם
שֵׁנִית,שנית
בְּתוֹרָתוֹ,בתורתו
וּמְבַזֶּה,ומבזה
כְּהַהוּא,כההוא
עוּבְדָּא,עובדא
דְּאֵלִיָהוּ,דאליהו
שֶׁנִּדְמֶה,שנדמה
לְרַבִּי,לרבי
אֶלְעָזָר,אלעזר
כְּעָנִי,כעני
וְנִמְאָס,ונמאס
לְהַכְשִׁילוֹ,להכשילו
שֶׁזָּחָה,שזחה
וְגִנָּה,וגינה
מוּמוֹ,מומו
תַּעֲנִית,תענית
מְיֻשֶּׁבֶת,מיושבת
בַּיְסוֹד,ביסוד
יֵחָשֵׁב,יחשב
וְיִתְקַשֵּׁר,ויתקשר
עַמָּא,עמא
דְאַרְעָא,דארעא
כְּלַל,כלל
מְעֹרֶבֶת,מעורבת
הַיִּשּׁוּב,הישוב
הָאָרֶץ,הארץ
קוֹרֵא,קורא
חֲמוֹרִים,חמורים
מוֹרִידָם,מורידם
הַקְּלִפּוֹת,הקליפות
יִזְכֶּה,יזכה
לְבֵן,לבן
כִּדְאִיתָא,כדאיתא
נְדָרִים,נדרים
פא,פא
פִּי,פי
דַרְכָּם,דרכם
וּמַנְהִיגָה,ומנהיגה
עֲנִיּוּת,עניות
דַּעְתָּהּ,דעתה
דַּעְתָּן,דעתן
נָשִׁים,נשים
קַלָּה,קלה
וּבִכְלַל,ובכלל
חֲלוּשֵׁי,חלושי
בִּכְלַל,בכלל
עֲפַר,עפר
וּמִפְּנֵי,ומפני
הַקַּדְמוֹנִים,הקדמונים
מִתְגָּאִים,מתגאים
כְּעוּבְדָּא,כעובדא
דְּרַב,דרב
הַמְנוּנָא,המנונא
דְּרַבִּי,דרבי
חַגַּאי,חגאי
קנח,קנח
"כ""ו","כ""ו"
"ע""ב","ע""ב"
סָבָא,סבא
דְּבָעוּ,דבעו
לְנַשְּׁקָא,לנשקא
לֵיהּ,ליה
פָּרַח,פרח
רָגִיל,רגיל
לְכַוֵּן,לכוין
לְתַקְּנָהּ,לתקנה
וּלְקַשְּׁטָהּ,ולקשטה
הֲלָכָה,הלכה
הָאֱמֶת,האמת
וְזֶהוּ,וזהו
מַחְלֹקֶת,מחלוקת
וּגְבוּרָה,וגבורה
לָבֹא,לבוא
לְהַסְכִּים,להסכים
הַשּׁוּרָה,השורה
יִבָּדֵל,יבדל
לְהִתְאַחֵז,להתאחז
בַּחוּץ,בחוץ
לְקַנְטֵר,לקנטר
סוֹפָהּ,סופה
גֵּיהִנֹּם,גיהנם
יִפְגֹּם,יפגום
נְתִיבוֹתֶיהָ,נתיבותיה
בְּסוֹפָהּ,בסופה
וְהָאוֹכֵל,והאוכל
הֲנָאוֹת,הנאות
מִדִּבְרֵי,מדברי
קֹדֶשׁ,קדש
וּמוֹצִיאָהּ,ומוציאה
דִּבְרֵי,דברי
חוֹל,חול
יַעֲסֹק,יעסוק
לַהֲנָאַת,להנאת
גָּבוֹהַּ,גבוה
אַשְׁרֵי,אשרי
וְעִקָּר,ועיקר
לְצָרֵף,לצרף
בְּמִבְחַן,במבחן
וּלְפַשְׁפֵּשׁ,ולפשפש
מַשָּׂא,משא
וּמַתָּן,ומתן
שֵׁמֶץ,שמץ
עֶרְוַת,ערות
יַחֲזֹר,יחזור
וּלְעוֹלָם,ולעולם
יוֹדֶה,יודה
שֶׁיִּמָּצֵא,שימצא
הוֹד,הוד
בִּכְלָלוּת,בכללות
וְאוּלָם,ואולם
בְּתִקּוּנֵי,בתקוני
קְצָתָם,קצתם
לִשְׁנֵיהֶם,לשניהם
וּקְצָתָם,וקצתם
מְיֻחָדִים,מיוחדים
לְסַיֵּעַ,לסייע
לוֹמְדֵי,לומדי
וּלְהַחְזִיקָם,ולהחזיקם
בְּמָמוֹנוֹ,בממונו
בְּמַעֲשֵׂהוּ,במעשהו
לְהַזְמִין,להזמין
שִׁמּוּשׁ,שימוש
וְהַזְמָנַת,והזמנת
מָזוֹן,מזון
רְצוֹנָם,רצונם
יִתְבַּטְּלוּ,יתבטלו
וּלְהִזָּהֵר,ולהיזהר
לְגַנּוֹת,לגנות
תַּלְמוּדָם,תלמודם
יִתְרַפּוּ,יתרפו
מֵעֵסֶק,מעסק
לְכַבְּדָם,לכבדם
וּלְהַלֵּל,ולהלל
מַעֲשֵׂיהֶם,מעשיהם
שֶׁיִּתְחַזְּקוּ,שיתחזקו
בַּעֲבוֹדָה,בעבודה
סְפָרִים,ספרים
עִסְקָם,עסקם
וּבֵית,ובית
מִדְרָשׁ,מדרש
חִזּוּק,חיזוק
וְסַעַד,וסעד
לְעוֹסְקֵי,לעוסקי
בִּשְׁתֵּי,בשתי
רָב,רב
שֶׁיַּרְבֶּה,שירבה
וּלְהַחְזִיק,ולהחזיק
בְּדִבּוּר,בדיבור
וּבְמָמוֹנוֹ,ובממונו
וּלְעוֹרֵר,ולעורר
לֵב,לב
נֶאֱחַז,נאחז
וְנִשְׁרַשׁ,ונשרש
מַחְזִיקִים,מחזיקים
וְתוֹמְכֶיהָ,ותומכיה
הָעוֹסֵק,העוסק
שֶׁיִּלְמֹד,שילמוד
קיט,קיט
צט,צט
"""מִכָּל","""מִכָּל"
מְלַמְּדֵי,מְלַמְּדֵי
"הִשְׂכַּלְתִּי""","הִשְׂכַּלְתִּי"""
מִשְׁתַּלֶּמֶת,משתלמת
וְכֵיוָן,וכיון
נַעֲשֶׂה,נעשה
תַּלְמִיד,תלמיד
זוֹכֶה,זוכה
מֶרְכָּבָה,מרכבה
לִמּוּדֵי,למודי
וְהַמַּשְׁפִּיעַ,והמשפיע
תִּפְאֶרֶת,תפארת
וְלוֹמֵד,ולומד
שֶׁיַּשְׁפִּיעַ,שישפיע
בְּמַדְרֵגָתָם,במדרגתם
בִּפְרָטוּת,בפרטות
לוֹמֵד,לומד
מִקְרָא,מקרא
יַחַס,יחס
פְּרָטִי,פרטי
וּבִהְיוֹתוֹ,ובהיותו
מִשְׁנָה,משנה
הַהוֹד,ההוד
וְהַגְּמָרָא,והגמרא
הַכְּלוּלָה,הכלולה
שֶׁמֵּבִיא,שמביא
רְאָיָה,ראיה
לְדִינֵי,לדיני
הַכָּתוּב,הכתוב
יָחַד,יחד
לְהִזָּהֵר,להזהר
מֵהַדִּבּוּר,מהדבור
הַמֵּבִיא,המביא
לִידֵי,לידי
הִרְהוּר,הרהור
קֶרִי,קרי
נְבָלָה,נבלה
אֲפִילוּ,אפילו
דִּבּוּר,דיבור
טָהוֹר,טהור
לְהִשָּׁמֵר,להשמר
וַהֲכִי,והכי
דָּיֵק,דייק
לִישָּׁנָא,לישנא
דִּקְרָא,דקרא
"""אַל","""אַל"
פִּיךָ,פִּיךָ
לַחֲטִיא,לחטיא
"בְּשָׂרֶךָ""","בְּשָׂרְךָ"""
הִזְהִיר,הזהיר
לְהַחֲטִיא,להחטיא
בְּשַׂר,בשר
אוֹת,אות
בְּרִית,ברית
בְּקֶרִי,בקרי
"""לָמָּה","""לָמָּה"
יִקְצֹף,יקצוף
"הָאֱלֹהִים""","הָאֱלֹהִים"""
נִבְלוּת,ניבלות
מַאי,מאי
שֶׁהַדִּבּוּר,שהדיבור
מֵבִיא,מביא
בְּשָׂרֶךָ,בשרך
שֶׁמַּחְטִיא,שמחטיא
קוֹל,קול
הַנִּמְשֶׁכֶת,הנמשכת
חָזַר,חזר
הַקּוֹל,הקול
וְהַדִּבּוּר,והדבור
לְאוֹת,לאות
לְהַרְהֵר,להרהר
יַשְׁחִית,ישחית
הַקֶּשֶׁת,הקשת
וְהַקֶּשֶׁת,והקשת
דְּרוּכָה,דרוכה
לְשַׁלַּח,לשלח
חִצִּים,חצים
לְמִדַּת,למדת
מַטָּרָה,מטרה
לַחֵץ,לחץ
שׁוֹמֶרֶת,שומרת
הַטִּפָּה,הטפה
הַיּוֹרֶה,היורה
כְּחֵץ,כחץ
עָנָף,ענף
פֶּרִי,פרי
וּכְשֵׁם,וכשם
יִדְרֹךְ,ידרוך
הַמַּטָּרָה,המטרה
הַנִּזְכֶּרֶת,הנזכרת
יַקְשֶׁה,יקשה
בְּטָהֳרָתָהּ,בטהרתה
הַזִּוּוּג,הזיווג
וּמְאֹד,ומאד
וְעִקַּר,ועיקר
הַשְּׁמִירָה,השמירה
שׁוֹמֵר,שומר
הַהִרְהוּר,ההרהור
לְהַשְׁפִּיל,להשפיל
וְיָשִׂים,וישים
וְיַעֲמִיד,ויעמיד
כְּדַל,כדל
שׁוֹאֵל,שואל
וּמִתְחַנֵּן,ומתחנן
וּלְהַרְגִּיל,ולהרגיל
עָשִׁיר,עשיר
דָּבֵק,דבק
מְאוּמָה,מאומה
נֶעֱזָב,נעזב
לְרַחֲמֵי,לרחמי
הַלֶּחֶם,הלחם
אֹכֵל,אוכל
וְיַכְנִיעַ,ויכניע
וְיֵעָנִי,ויעני
בְּעֵת,בעת
תְּפִלּוֹתָיו,תפלותיו
שֶׁזּוֹ,שזו
נִפְלָאָה,נפלאה
וּלְהֵפֶךְ,ולהפך
"""וְרָם","""וְרָם"
לְבָבֶךָ,לְבָבֶךָ
"וְשָׁכַחְתָּ""","וְשָׁכַחְתָּ"""
שֶׁהַשִּׁכְחָה,שהשכחה
הַחִצוֹנִית,החצונית
וְדָוִד,ודוד
הִתְנַהֵג,התנהג
הַרְבֵּה,הרבה
כה,כה
וְעָנִי,וְעָנִי
"אָנִי""","אָנִי"""
אַנְשֵׁי,אנשי
בֵיתוֹ,ביתו
לְהֵעָזֵר,להעזר
כֻלָּם,כלם
יֹּעִילוּהוּ,יועילוהו
נִשְׁפָּט,נשפט
סִלּוּק,סילוק
יְלַוּוּהוּ,ילווהו
קִבְרוֹ,קברו
דִּינָיו,דיניו
מִפֶּתַח,מפתח
הַקֶּבֶר,הקבר
וְאֵילָךְ,ואילך
לְגָלוּת,לגלות
בְּסֵפֶר,בספר
הַזֹּהַר,הזוהר
יִגְלֶה,יגלה
מִמָּקוֹם,ממקום
לְמָקוֹם,למקום
יֵעָשֶׂה,ייעשה
הַגּוֹלָה,הגולה
וִידַמֶּה,וידמה
גָלִיתִי,גליתי
כְּלֵי,כלי
תַשְׁמִישַׁי,תשמישי
עִמִּי,עמי
כְּבוֹד,כבוד
שֶׁגָּלְתָה,שגלתה
וְכֵלֶיהָ,וכליה
עִמָּהּ,עמה
שֶׁחָסְרוּ,שחסרו
בְּסִבַּת,בסבת
הַגָּלוּת,הגלות
יְמַעֵט,ימעט
בְּכֵלָיו,בכליו
יְכָלְתּוֹ,יכלתו
מו,מו
"""כְּלֵי","""כְּלֵי"
גוֹלָה,גוֹלָה
עֲשִׂי,עֲשִׂי
"לָךְ""","לָךְ"""
בַּגּוֹלָה,בגולה
גֵּרוּשִׁין,גירושין
וְיִתְגָּרֵשׁ,ויתגרש
מִבֵּית,מבית
מְנֻחָתוֹ,מנוחתו
שֶׁהָיוּ,שהיו
מִתְגָּרְשִׁים,מתגרשים
וְעוֹסְקִים,ועוסקים
יְכַתֵּת,יכתת
סוּס,סוס
וָרֶכֶב,ורכב
קמו,קמו
"""שִׂבְרוֹ","""שִׂבְרוֹ"
"אֱלֹהָיו""","אֱלֹהָיו"""
לְשׁוֹן,לשון
שֶׁבֶר,שֶבֶר
מְשַׁבֵּר,משבר
לִכְבוֹד,לכבוד
לְיִרְאָה,ליראה
הַשֵּׁם,השם
מִמִּדַּת,ממידת
שַׁעַר,שער
הָעֲבוֹדָה,העבודה
כֻלָּהּ,כולה
הַנִּכְבָּד,הנכבד
וְהַנּוֹרָא,והנורא
הַיִּרְאָה,היראה
מְסֻכֶּנֶת,מסוכנת
לִפָּגֵם,ליפגם
וּלְהִכָּנֵס,ולהיכנס
יָרֵא,ירא
הַמִּיתָה,המיתה
מִגֵּיהִנֹּם,מגיהנם
יִרְאַת,יראת
הָעִקָּרִית,העיקרית
בִּשְׁלֹשָׁה,בשלשה
גְּדֻלָּתוֹ,גדולתו
הָאֲרִי,הארי
הַדֹּב,הדוב
הָאַנָּס,האַנָּס
הָאֵשׁ,האש
שְׁלוּחִים,שלוחים
קְטַנִּים,קטנים
וְלָמֶה,ולמה
יִירָא,יירא
הַגָּדוֹל,הגדול
פַּחֲדוֹ,פחדו
מִגְּדֻלָּתוֹ,מגדולתו
יֶחֱטָא,יחטא
לְאָדוֹן,לאדון
דֹּב,דוב
יֹאכְלֵהוּ,יאכלהו
בָּרוּךְ,ברוך
מִפַּחֲדוֹ,מפחדו
וּגְדֻלָּתוֹ,וגדולתו
יְדַמֶּה,ידמה
הַשְׁגָּחָתוֹ,השגחתו
צוֹפֶה,צופה
וּמַבִּיט,ומביט
הָעֶבֶד,העבד
מֵרַבּוֹ,מרבו
וְהָאָדָם,והאדם
פְקוּחָה,פקוחה
דְּרָכָיו,דרכיו
וְיִפְחַד,ויפחד
יִרְאֶנוּ,יראנו
מְבַטֵּל,מבטל
הַשְּׁלִישִׁי,השלישי
מֻשְׁרָשׁוֹת,מושרשות
בִּסְפִירוֹתָיו,בספירותיו
וְהַחוֹטֵא,והחוטא
הֵיכָלוֹ,היכלו
הֵיכַל,הֵיכַל
מְלֻכְלָךְ,מלוכלך
מִמַּעֲשָׂיו,ממעשיו
הָרָעִים,הרעים
הָרְבִיעִי,הרביעי
שֶׁפְּגַם,שפגם
דּוֹחִים,דוחים
וְיִירָא,ויירא
הַגְּדוֹלָה,הגדולה
לְהַפְרִיד,להפריד
חֵשֶׁק,חשק
הַמַּלְכָּה,המלכה
וְהַיִּרְאָה,והיראה
כַיּוֹצֵא,כיוצא
יִרְאָה,יראה
תִדְבָּק,תידבק
הַהִתְנַהֲגוּת,ההתנהגות
לִקַּח,ליקח
דְּבֵקָה,דבקה
תִפָּרֵד,תפרד
בְּעוֹד,בעוד
נָשָׂא,נשא
אִשָּׁה,אשה
פְּשִׁיטָא,פשיטא
עִקַּר,עיקר
